set_code,set_name,printed_set_abbrev,page_base,page_url,db_card_print_id,db_number,db_name,db_variant_key,bulba_number,bulba_name,bulba_lane,bulba_notes,reason
smp,SM Black Star Promos,PR-SM,SM Black Star Promos,https://bulbapedia.bulbagarden.net/wiki/SM_Black_Star_Promos_%28TCG%29,,,,,SM117,Malamar,SM Black Star Promos,Forbidden Light Prerelease staff promo},missing_db_variant_for_existing_canonical_identity
smp,SM Black Star Promos,PR-SM,SM Black Star Promos,https://bulbapedia.bulbagarden.net/wiki/SM_Black_Star_Promos_%28TCG%29,b4e5ba10-b261-40c5-9f67-89ede1fd58de,SM118,Lycanroc,,SM118,Lycanroc,SM Black Star Promos,Forbidden Light Prerelease participation promo,canonical_identity_present_but_variant_cardinality_or_lane_differs
smp,SM Black Star Promos,PR-SM,SM Black Star Promos,https://bulbapedia.bulbagarden.net/wiki/SM_Black_Star_Promos_%28TCG%29,,,,,SM118,Lycanroc,SM Black Star Promos,Forbidden Light Prerelease staff promo},missing_db_variant_for_existing_canonical_identity
smp,SM Black Star Promos,PR-SM,SM Black Star Promos,https://bulbapedia.bulbagarden.net/wiki/SM_Black_Star_Promos_%28TCG%29,c8624de9-4497-40e2-8502-24d9dd02e619,SM124,Dusk Mane Necrozma,,SM124,Dusk Mane Necrozma,SM Black Star Promos,Dawn Wings Necrozma Premium Collection,canonical_identity_present_but_variant_cardinality_or_lane_differs
smp,SM Black Star Promos,PR-SM,SM Black Star Promos,https://bulbapedia.bulbagarden.net/wiki/SM_Black_Star_Promos_%28TCG%29,,,,,SM124,Dusk Mane Necrozma,SM Black Star Promos,Dusk Mane Necrozma Premium Collection,missing_db_variant_for_existing_canonical_identity
smp,SM Black Star Promos,PR-SM,SM Black Star Promos,https://bulbapedia.bulbagarden.net/wiki/SM_Black_Star_Promos_%28TCG%29,,,,,SM124,Dusk Mane Necrozma,SM Black Star Promos,},missing_db_variant_for_existing_canonical_identity
smp,SM Black Star Promos,PR-SM,SM Black Star Promos,https://bulbapedia.bulbagarden.net/wiki/SM_Black_Star_Promos_%28TCG%29,b82773df-1780-420d-9b94-137ded3f4123,SM231,Champions Festival,,SM231,Champions Festival,SM Black Star Promos,2019 World Championships},canonical_identity_present_but_variant_cardinality_or_lane_differs
smp,SM Black Star Promos,PR-SM,SM Black Star Promos,https://bulbapedia.bulbagarden.net/wiki/SM_Black_Star_Promos_%28TCG%29,,,,,SM231,Champions Festival,SM Black Star Promos,2019 World Championships},missing_db_variant_for_existing_canonical_identity
smp,SM Black Star Promos,PR-SM,SM Black Star Promos,https://bulbapedia.bulbagarden.net/wiki/SM_Black_Star_Promos_%28TCG%29,22422958-332b-4714-a1a7-6179f904d4a6,SM04,Pikachu,,SM04,Pikachu,SM Black Star Promos,"Pokémon Sun and Moon Launch Event (November 19, 2016)",canonical_identity_present_but_variant_cardinality_or_lane_differs
smp,SM Black Star Promos,PR-SM,SM Black Star Promos,https://bulbapedia.bulbagarden.net/wiki/SM_Black_Star_Promos_%28TCG%29,,,,,SM04,Pikachu,SM Black Star Promos,General Mills Cereal Sun & Moon Mini Packs},missing_db_variant_for_existing_canonical_identity
smp,SM Black Star Promos,PR-SM,SM Black Star Promos,https://bulbapedia.bulbagarden.net/wiki/SM_Black_Star_Promos_%28TCG%29,64a375d5-671d-4dbc-8fd4-90cdbe31a973,SM18,Alolan Sandslash,,SM18,Alolan Sandslash,SM Black Star Promos,Guardians Rising Prerelease participation promo,canonical_identity_present_but_variant_cardinality_or_lane_differs
smp,SM Black Star Promos,PR-SM,SM Black Star Promos,https://bulbapedia.bulbagarden.net/wiki/SM_Black_Star_Promos_%28TCG%29,,,,,SM18,Alolan Sandslash,SM Black Star Promos,Guardians Rising Prerelease staff promo},missing_db_variant_for_existing_canonical_identity
smp,SM Black Star Promos,PR-SM,SM Black Star Promos,https://bulbapedia.bulbagarden.net/wiki/SM_Black_Star_Promos_%28TCG%29,72d644fa-686f-454a-9606-5896bd3f607c,SM49,Bewear,,SM49,Bewear,SM Black Star Promos,Burning Shadows Prerelease participation promo,canonical_identity_present_but_variant_cardinality_or_lane_differs
smp,SM Black Star Promos,PR-SM,SM Black Star Promos,https://bulbapedia.bulbagarden.net/wiki/SM_Black_Star_Promos_%28TCG%29,,,,,SM49,Bewear,SM Black Star Promos,Burning Shadows Prerelease staff promo},missing_db_variant_for_existing_canonical_identity
smp,SM Black Star Promos,PR-SM,SM Black Star Promos,https://bulbapedia.bulbagarden.net/wiki/SM_Black_Star_Promos_%28TCG%29,4ae004fb-2b03-4343-a615-2747157bf1d0,SM115,Pheromosa,,SM115,Pheromosa,SM Black Star Promos,Forbidden Light Prerelease participation promo,canonical_identity_present_but_variant_cardinality_or_lane_differs
smp,SM Black Star Promos,PR-SM,SM Black Star Promos,https://bulbapedia.bulbagarden.net/wiki/SM_Black_Star_Promos_%28TCG%29,,,,,SM115,Pheromosa,SM Black Star Promos,Forbidden Light Prerelease staff promo},missing_db_variant_for_existing_canonical_identity
smp,SM Black Star Promos,PR-SM,SM Black Star Promos,https://bulbapedia.bulbagarden.net/wiki/SM_Black_Star_Promos_%28TCG%29,570eda22-9801-4884-9c47-333dc4933ee2,SM172,Vaporeon-GX,,SM172,Vaporeon GX,SM Black Star Promos,,canonical_identity_present_but_variant_cardinality_or_lane_differs
smp,SM Black Star Promos,PR-SM,SM Black Star Promos,https://bulbapedia.bulbagarden.net/wiki/SM_Black_Star_Promos_%28TCG%29,,,,,SM172,Vaporeon GX,SM Black Star Promos,Elemental Power Tins},missing_db_variant_for_existing_canonical_identity
smp,SM Black Star Promos,PR-SM,SM Black Star Promos,https://bulbapedia.bulbagarden.net/wiki/SM_Black_Star_Promos_%28TCG%29,3cf53009-c92a-4bf4-8ad8-2c446534e4f1,SM148,Champions Festival,,SM148,Champions Festival,SM Black Star Promos,2018 World Championships},canonical_identity_present_but_variant_cardinality_or_lane_differs
smp,SM Black Star Promos,PR-SM,SM Black Star Promos,https://bulbapedia.bulbagarden.net/wiki/SM_Black_Star_Promos_%28TCG%29,,,,,SM148,Champions Festival,SM Black Star Promos,2018 World Championships},missing_db_variant_for_existing_canonical_identity
smp,SM Black Star Promos,PR-SM,SM Black Star Promos,https://bulbapedia.bulbagarden.net/wiki/SM_Black_Star_Promos_%28TCG%29,5be9704b-54b5-4a6d-a56d-76ceabfd01bc,SM151,Giratina,,SM151,Giratina,SM Black Star Promos,Lost Thunder Prerelease participation promo,canonical_identity_present_but_variant_cardinality_or_lane_differs
smp,SM Black Star Promos,PR-SM,SM Black Star Promos,https://bulbapedia.bulbagarden.net/wiki/SM_Black_Star_Promos_%28TCG%29,,,,,SM151,Giratina,SM Black Star Promos,Lost Thunder Prerelease staff promo},missing_db_variant_for_existing_canonical_identity
smp,SM Black Star Promos,PR-SM,SM Black Star Promos,https://bulbapedia.bulbagarden.net/wiki/SM_Black_Star_Promos_%28TCG%29,8d4c484a-6446-43fc-b58b-bd80a3db926b,SM75,Registeel,,SM75,Registeel,SM Black Star Promos,Crimson Invasion Prerelease participation promo,canonical_identity_present_but_variant_cardinality_or_lane_differs
smp,SM Black Star Promos,PR-SM,SM Black Star Promos,https://bulbapedia.bulbagarden.net/wiki/SM_Black_Star_Promos_%28TCG%29,,,,,SM75,Registeel,SM Black Star Promos,Crimson Invasion Prerelease staff promo},missing_db_variant_for_existing_canonical_identity
smp,SM Black Star Promos,PR-SM,SM Black Star Promos,https://bulbapedia.bulbagarden.net/wiki/SM_Black_Star_Promos_%28TCG%29,a16b8488-2cdd-4c09-b797-b864abf9127f,SM129,Kyogre,,SM129,Kyogre,SM Black Star Promos,Celestial Storm Prerelease participation promo,canonical_identity_present_but_variant_cardinality_or_lane_differs
smp,SM Black Star Promos,PR-SM,SM Black Star Promos,https://bulbapedia.bulbagarden.net/wiki/SM_Black_Star_Promos_%28TCG%29,,,,,SM129,Kyogre,SM Black Star Promos,Celestial Storm Prerelease staff promo},missing_db_variant_for_existing_canonical_identity
smp,SM Black Star Promos,PR-SM,SM Black Star Promos,https://bulbapedia.bulbagarden.net/wiki/SM_Black_Star_Promos_%28TCG%29,a5036e2f-54af-40f3-bf3c-a689847c3541,SM174,Eevee-GX,,SM174,Eevee GX,SM Black Star Promos,Flareon-GX Special Collection,canonical_identity_present_but_variant_cardinality_or_lane_differs
smp,SM Black Star Promos,PR-SM,SM Black Star Promos,https://bulbapedia.bulbagarden.net/wiki/SM_Black_Star_Promos_%28TCG%29,,,,,SM174,Eevee GX,SM Black Star Promos,},missing_db_variant_for_existing_canonical_identity
smp,SM Black Star Promos,PR-SM,SM Black Star Promos,https://bulbapedia.bulbagarden.net/wiki/SM_Black_Star_Promos_%28TCG%29,be143177-8de6-40a7-9600-f72a62c0b210,SM219,Entei,,SM219,Entei,SM Black Star Promos,Cosmic Eclipse Prerelease participation promo,canonical_identity_present_but_variant_cardinality_or_lane_differs
smp,SM Black Star Promos,PR-SM,SM Black Star Promos,https://bulbapedia.bulbagarden.net/wiki/SM_Black_Star_Promos_%28TCG%29,,,,,SM219,Entei,SM Black Star Promos,Cosmic Eclipse Prerelease staff promo},missing_db_variant_for_existing_canonical_identity
smp,SM Black Star Promos,PR-SM,SM Black Star Promos,https://bulbapedia.bulbagarden.net/wiki/SM_Black_Star_Promos_%28TCG%29,d568bd63-1c6c-4ef0-a18e-6030e95f5fad,SM13,Oranguru,,SM13,Oranguru,SM Black Star Promos,Sun & Moon Prerelease participation promo,canonical_identity_present_but_variant_cardinality_or_lane_differs
smp,SM Black Star Promos,PR-SM,SM Black Star Promos,https://bulbapedia.bulbagarden.net/wiki/SM_Black_Star_Promos_%28TCG%29,,,,,SM13,Oranguru,SM Black Star Promos,Sun & Moon Prerelease staff promo},missing_db_variant_for_existing_canonical_identity
smp,SM Black Star Promos,PR-SM,SM Black Star Promos,https://bulbapedia.bulbagarden.net/wiki/SM_Black_Star_Promos_%28TCG%29,02afadde-159b-435c-843c-201ab814d220,SM95,Lucario,,SM95,Lucario,SM Black Star Promos,Ultra Prism Prerelease participation promo,canonical_identity_present_but_variant_cardinality_or_lane_differs
smp,SM Black Star Promos,PR-SM,SM Black Star Promos,https://bulbapedia.bulbagarden.net/wiki/SM_Black_Star_Promos_%28TCG%29,,,,,SM95,Lucario,SM Black Star Promos,Ultra Prism Prerelease staff promo},missing_db_variant_for_existing_canonical_identity
smp,SM Black Star Promos,PR-SM,SM Black Star Promos,https://bulbapedia.bulbagarden.net/wiki/SM_Black_Star_Promos_%28TCG%29,9c54ead5-8ed2-491e-9e3a-afaf731dacfc,SM73,Salazzle,,SM73,Salazzle,SM Black Star Promos,Crimson Invasion Prerelease participation promo,canonical_identity_present_but_variant_cardinality_or_lane_differs
smp,SM Black Star Promos,PR-SM,SM Black Star Promos,https://bulbapedia.bulbagarden.net/wiki/SM_Black_Star_Promos_%28TCG%29,,,,,SM73,Salazzle,SM Black Star Promos,Crimson Invasion Prerelease staff promo},missing_db_variant_for_existing_canonical_identity
smp,SM Black Star Promos,PR-SM,SM Black Star Promos,https://bulbapedia.bulbagarden.net/wiki/SM_Black_Star_Promos_%28TCG%29,9be5dcfc-9084-49df-be93-ab424048a760,SM116,Xurkitree,,SM116,Xurkitree,SM Black Star Promos,Forbidden Light Prerelease participation promo,canonical_identity_present_but_variant_cardinality_or_lane_differs
smp,SM Black Star Promos,PR-SM,SM Black Star Promos,https://bulbapedia.bulbagarden.net/wiki/SM_Black_Star_Promos_%28TCG%29,,,,,SM116,Xurkitree,SM Black Star Promos,Forbidden Light Prerelease staff promo},missing_db_variant_for_existing_canonical_identity
smp,SM Black Star Promos,PR-SM,SM Black Star Promos,https://bulbapedia.bulbagarden.net/wiki/SM_Black_Star_Promos_%28TCG%29,9a5525df-6b47-4a17-bd18-49ec20e8d160,SM195,Charizard-GX,,SM195,Charizard GX,SM Black Star Promos,,canonical_identity_present_but_variant_cardinality_or_lane_differs
smp,SM Black Star Promos,PR-SM,SM Black Star Promos,https://bulbapedia.bulbagarden.net/wiki/SM_Black_Star_Promos_%28TCG%29,,,,,SM195,Charizard GX,SM Black Star Promos,,missing_db_variant_for_existing_canonical_identity
smp,SM Black Star Promos,PR-SM,SM Black Star Promos,https://bulbapedia.bulbagarden.net/wiki/SM_Black_Star_Promos_%28TCG%29,,,,,SM195,Charizard GX,SM Black Star Promos,},missing_db_variant_for_existing_canonical_identity
smp,SM Black Star Promos,PR-SM,SM Black Star Promos,https://bulbapedia.bulbagarden.net/wiki/SM_Black_Star_Promos_%28TCG%29,ab0295cb-3b16-4126-8c33-03066a3c4a7a,SM194,Detective Pikachu,,SM194,Detective Pikachu,SM Black Star Promos,,canonical_identity_present_but_variant_cardinality_or_lane_differs
smp,SM Black Star Promos,PR-SM,SM Black Star Promos,https://bulbapedia.bulbagarden.net/wiki/SM_Black_Star_Promos_%28TCG%29,,,,,SM194,Detective Pikachu,SM Black Star Promos,},missing_db_variant_for_existing_canonical_identity
smp,SM Black Star Promos,PR-SM,SM Black Star Promos,https://bulbapedia.bulbagarden.net/wiki/SM_Black_Star_Promos_%28TCG%29,10875259-2abb-4acd-a378-25100cb2673b,SM123,Dawn Wings Necrozma,,SM123,Dawn Wings Necrozma,SM Black Star Promos,,canonical_identity_present_but_variant_cardinality_or_lane_differs
smp,SM Black Star Promos,PR-SM,SM Black Star Promos,https://bulbapedia.bulbagarden.net/wiki/SM_Black_Star_Promos_%28TCG%29,,,,,SM123,Dawn Wings Necrozma,SM Black Star Promos,,missing_db_variant_for_existing_canonical_identity
smp,SM Black Star Promos,PR-SM,SM Black Star Promos,https://bulbapedia.bulbagarden.net/wiki/SM_Black_Star_Promos_%28TCG%29,,,,,SM123,Dawn Wings Necrozma,SM Black Star Promos,},missing_db_variant_for_existing_canonical_identity
smp,SM Black Star Promos,PR-SM,SM Black Star Promos,https://bulbapedia.bulbagarden.net/wiki/SM_Black_Star_Promos_%28TCG%29,935ef307-366c-44f4-9ed0-7e4a05351d70,SM12,Passimian,,SM12,Passimian,SM Black Star Promos,Sun & Moon Prerelease participation promo,canonical_identity_present_but_variant_cardinality_or_lane_differs
smp,SM Black Star Promos,PR-SM,SM Black Star Promos,https://bulbapedia.bulbagarden.net/wiki/SM_Black_Star_Promos_%28TCG%29,,,,,SM12,Passimian,SM Black Star Promos,Sun & Moon Prerelease staff promo},missing_db_variant_for_existing_canonical_identity
smp,SM Black Star Promos,PR-SM,SM Black Star Promos,https://bulbapedia.bulbagarden.net/wiki/SM_Black_Star_Promos_%28TCG%29,5036e7c7-935a-40ef-b1cf-15f5dbb8a02b,SM65,Alolan Raichu,,SM65,Alolan Raichu,SM Black Star Promos,,canonical_identity_present_but_variant_cardinality_or_lane_differs
smp,SM Black Star Promos,PR-SM,SM Black Star Promos,https://bulbapedia.bulbagarden.net/wiki/SM_Black_Star_Promos_%28TCG%29,,,,,SM65,Alolan Raichu,SM Black Star Promos,Battle Academy 2020},missing_db_variant_for_existing_canonical_identity
smp,SM Black Star Promos,PR-SM,SM Black Star Promos,https://bulbapedia.bulbagarden.net/wiki/SM_Black_Star_Promos_%28TCG%29,8a18c53e-8047-4695-8aaf-9f6b618864ed,SM78,Champions Festival,,SM78,Champions Festival,SM Black Star Promos,2017 World Championships},canonical_identity_present_but_variant_cardinality_or_lane_differs
smp,SM Black Star Promos,PR-SM,SM Black Star Promos,https://bulbapedia.bulbagarden.net/wiki/SM_Black_Star_Promos_%28TCG%29,,,,,SM78,Champions Festival,SM Black Star Promos,2017 World Championships},missing_db_variant_for_existing_canonical_identity
smp,SM Black Star Promos,PR-SM,SM Black Star Promos,https://bulbapedia.bulbagarden.net/wiki/SM_Black_Star_Promos_%28TCG%29,a715d18e-fcc5-4b41-815f-dd3288ca1a1a,SM74,Regirock,,SM74,Regirock,SM Black Star Promos,Crimson Invasion Prerelease participation promo,canonical_identity_present_but_variant_cardinality_or_lane_differs
smp,SM Black Star Promos,PR-SM,SM Black Star Promos,https://bulbapedia.bulbagarden.net/wiki/SM_Black_Star_Promos_%28TCG%29,,,,,SM74,Regirock,SM Black Star Promos,Crimson Invasion Prerelease staff promo},missing_db_variant_for_existing_canonical_identity
smp,SM Black Star Promos,PR-SM,SM Black Star Promos,https://bulbapedia.bulbagarden.net/wiki/SM_Black_Star_Promos_%28TCG%29,f9668c19-c74c-48b5-b160-b8951d8bc0d7,SM132,Delcatty,,SM132,Delcatty,SM Black Star Promos,Celestial Storm Prerelease participation promo,canonical_identity_present_but_variant_cardinality_or_lane_differs
smp,SM Black Star Promos,PR-SM,SM Black Star Promos,https://bulbapedia.bulbagarden.net/wiki/SM_Black_Star_Promos_%28TCG%29,,,,,SM132,Delcatty,SM Black Star Promos,Celestial Storm Prerelease staff promo},missing_db_variant_for_existing_canonical_identity
smp,SM Black Star Promos,PR-SM,SM Black Star Promos,https://bulbapedia.bulbagarden.net/wiki/SM_Black_Star_Promos_%28TCG%29,ccca193f-f7e8-45d7-a9ba-e1b6ba3ef25b,SM204,Necrozma,,SM204,Necrozma,SM Black Star Promos,Unified Minds Prerelease participation promo,canonical_identity_present_but_variant_cardinality_or_lane_differs
smp,SM Black Star Promos,PR-SM,SM Black Star Promos,https://bulbapedia.bulbagarden.net/wiki/SM_Black_Star_Promos_%28TCG%29,,,,,SM204,Necrozma,SM Black Star Promos,Unified Minds Prerelease staff promo},missing_db_variant_for_existing_canonical_identity
smp,SM Black Star Promos,PR-SM,SM Black Star Promos,https://bulbapedia.bulbagarden.net/wiki/SM_Black_Star_Promos_%28TCG%29,b40d8493-5f2e-4e74-808f-2aa411c3eac7,SM197,Greninja-GX,,SM197,Greninja GX,SM Black Star Promos,,canonical_identity_present_but_variant_cardinality_or_lane_differs
smp,SM Black Star Promos,PR-SM,SM Black Star Promos,https://bulbapedia.bulbagarden.net/wiki/SM_Black_Star_Promos_%28TCG%29,,,,,SM197,Greninja GX,SM Black Star Promos,},missing_db_variant_for_existing_canonical_identity
smp,SM Black Star Promos,PR-SM,SM Black Star Promos,https://bulbapedia.bulbagarden.net/wiki/SM_Black_Star_Promos_%28TCG%29,4719c588-0344-487e-a259-d6f82488e20a,SM205,Terrakion,,SM205,Terrakion,SM Black Star Promos,Unified Minds Prerelease participation promo,canonical_identity_present_but_variant_cardinality_or_lane_differs
smp,SM Black Star Promos,PR-SM,SM Black Star Promos,https://bulbapedia.bulbagarden.net/wiki/SM_Black_Star_Promos_%28TCG%29,,,,,SM205,Terrakion,SM Black Star Promos,Unified Minds Prerelease staff promo},missing_db_variant_for_existing_canonical_identity
smp,SM Black Star Promos,PR-SM,SM Black Star Promos,https://bulbapedia.bulbagarden.net/wiki/SM_Black_Star_Promos_%28TCG%29,0a3cbc6c-13f9-4ee7-8204-84e7756fcc2d,SM221,Blacephalon,,SM221,Blacephalon,SM Black Star Promos,Cosmic Eclipse Prerelease participation promo,canonical_identity_present_but_variant_cardinality_or_lane_differs
smp,SM Black Star Promos,PR-SM,SM Black Star Promos,https://bulbapedia.bulbagarden.net/wiki/SM_Black_Star_Promos_%28TCG%29,,,,,SM221,Blacephalon,SM Black Star Promos,Cosmic Eclipse Prerelease staff promo},missing_db_variant_for_existing_canonical_identity
smp,SM Black Star Promos,PR-SM,SM Black Star Promos,https://bulbapedia.bulbagarden.net/wiki/SM_Black_Star_Promos_%28TCG%29,1d9ab8e2-4df7-4bd7-a83e-9a942d26cd13,SM20,Mudsdale,,SM20,Mudsdale,SM Black Star Promos,Guardians Rising Prerelease participation promo,canonical_identity_present_but_variant_cardinality_or_lane_differs
smp,SM Black Star Promos,PR-SM,SM Black Star Promos,https://bulbapedia.bulbagarden.net/wiki/SM_Black_Star_Promos_%28TCG%29,,,,,SM20,Mudsdale,SM Black Star Promos,Guardians Rising Prerelease staff promo},missing_db_variant_for_existing_canonical_identity
smp,SM Black Star Promos,PR-SM,SM Black Star Promos,https://bulbapedia.bulbagarden.net/wiki/SM_Black_Star_Promos_%28TCG%29,067ba961-482f-4516-b4b9-5a44961f65a5,SM158,Charizard,,SM158,Charizard,SM Black Star Promos,Team Up Prerelease participation promo,canonical_identity_present_but_variant_cardinality_or_lane_differs
smp,SM Black Star Promos,PR-SM,SM Black Star Promos,https://bulbapedia.bulbagarden.net/wiki/SM_Black_Star_Promos_%28TCG%29,,,,,SM158,Charizard,SM Black Star Promos,Team Up Prerelease staff promo},missing_db_variant_for_existing_canonical_identity
smp,SM Black Star Promos,PR-SM,SM Black Star Promos,https://bulbapedia.bulbagarden.net/wiki/SM_Black_Star_Promos_%28TCG%29,1c2093dd-f4f4-402a-8eb3-f045efb9ff3b,SM218,Buzzwole,,SM218,Buzzwole,SM Black Star Promos,Cosmic Eclipse Prerelease participation promo,canonical_identity_present_but_variant_cardinality_or_lane_differs
smp,SM Black Star Promos,PR-SM,SM Black Star Promos,https://bulbapedia.bulbagarden.net/wiki/SM_Black_Star_Promos_%28TCG%29,,,,,SM218,Buzzwole,SM Black Star Promos,Cosmic Eclipse Prerelease staff promo},missing_db_variant_for_existing_canonical_identity
smp,SM Black Star Promos,PR-SM,SM Black Star Promos,https://bulbapedia.bulbagarden.net/wiki/SM_Black_Star_Promos_%28TCG%29,1dff9832-10a7-42b4-99ec-c74baa15b8af,SM220,Phione,,SM220,Phione,SM Black Star Promos,Cosmic Eclipse Prerelease participation promo,canonical_identity_present_but_variant_cardinality_or_lane_differs
smp,SM Black Star Promos,PR-SM,SM Black Star Promos,https://bulbapedia.bulbagarden.net/wiki/SM_Black_Star_Promos_%28TCG%29,,,,,SM220,Phione,SM Black Star Promos,Cosmic Eclipse Prerelease staff promo},missing_db_variant_for_existing_canonical_identity
smp,SM Black Star Promos,PR-SM,SM Black Star Promos,https://bulbapedia.bulbagarden.net/wiki/SM_Black_Star_Promos_%28TCG%29,2ffa1e98-a38f-411f-ba53-24cd00ef7b71,SM137,Reshiram-GX,,SM137,Reshiram GX,SM Black Star Promos,,canonical_identity_present_but_variant_cardinality_or_lane_differs
smp,SM Black Star Promos,PR-SM,SM Black Star Promos,https://bulbapedia.bulbagarden.net/wiki/SM_Black_Star_Promos_%28TCG%29,,,,,SM137,Reshiram GX,SM Black Star Promos,},missing_db_variant_for_existing_canonical_identity
smp,SM Black Star Promos,PR-SM,SM Black Star Promos,https://bulbapedia.bulbagarden.net/wiki/SM_Black_Star_Promos_%28TCG%29,2d5325eb-6b38-4b7d-8976-608220fd7d0b,SM180,Stakataka,,SM180,Stakataka,SM Black Star Promos,Unbroken Bonds Prerelease participation promo,canonical_identity_present_but_variant_cardinality_or_lane_differs
smp,SM Black Star Promos,PR-SM,SM Black Star Promos,https://bulbapedia.bulbagarden.net/wiki/SM_Black_Star_Promos_%28TCG%29,,,,,SM180,Stakataka,SM Black Star Promos,Unbroken Bonds Prerelease staff promo},missing_db_variant_for_existing_canonical_identity
smp,SM Black Star Promos,PR-SM,SM Black Star Promos,https://bulbapedia.bulbagarden.net/wiki/SM_Black_Star_Promos_%28TCG%29,1cd4a555-b609-4ff6-8b6e-3707710115d6,SM30,Tapu Koko,,SM30,Tapu Koko,SM Black Star Promos,,canonical_identity_present_but_variant_cardinality_or_lane_differs
smp,SM Black Star Promos,PR-SM,SM Black Star Promos,https://bulbapedia.bulbagarden.net/wiki/SM_Black_Star_Promos_%28TCG%29,,,,,SM30,Tapu Koko,SM Black Star Promos,},missing_db_variant_for_existing_canonical_identity
smp,SM Black Star Promos,PR-SM,SM Black Star Promos,https://bulbapedia.bulbagarden.net/wiki/SM_Black_Star_Promos_%28TCG%29,3286bd63-b4c4-4203-8755-072274dcee8c,SM10,Shiinotic,,SM10,Shiinotic,SM Black Star Promos,Sun & Moon Prerelease participation promo,canonical_identity_present_but_variant_cardinality_or_lane_differs
smp,SM Black Star Promos,PR-SM,SM Black Star Promos,https://bulbapedia.bulbagarden.net/wiki/SM_Black_Star_Promos_%28TCG%29,,,,,SM10,Shiinotic,SM Black Star Promos,Sun & Moon Prerelease staff promo},missing_db_variant_for_existing_canonical_identity
smp,SM Black Star Promos,PR-SM,SM Black Star Promos,https://bulbapedia.bulbagarden.net/wiki/SM_Black_Star_Promos_%28TCG%29,334ce4c3-ff02-4d8a-af41-3796f1a02ecb,SM47,Crabominable,,SM47,Crabominable,SM Black Star Promos,Burning Shadows Prerelease participation promo,canonical_identity_present_but_variant_cardinality_or_lane_differs
smp,SM Black Star Promos,PR-SM,SM Black Star Promos,https://bulbapedia.bulbagarden.net/wiki/SM_Black_Star_Promos_%28TCG%29,,,,,SM47,Crabominable,SM Black Star Promos,Burning Shadows Prerelease staff promo},missing_db_variant_for_existing_canonical_identity
smp,SM Black Star Promos,PR-SM,SM Black Star Promos,https://bulbapedia.bulbagarden.net/wiki/SM_Black_Star_Promos_%28TCG%29,2fbecaf9-8819-46de-9256-c75e224a4558,SM134,Tornadus-GX,,SM134,Tornadus GX,SM Black Star Promos,Forces of Nature GX Premium Collection,canonical_identity_present_but_variant_cardinality_or_lane_differs
smp,SM Black Star Promos,PR-SM,SM Black Star Promos,https://bulbapedia.bulbagarden.net/wiki/SM_Black_Star_Promos_%28TCG%29,,,,,SM134,Tornadus GX,SM Black Star Promos,},missing_db_variant_for_existing_canonical_identity
smp,SM Black Star Promos,PR-SM,SM Black Star Promos,https://bulbapedia.bulbagarden.net/wiki/SM_Black_Star_Promos_%28TCG%29,22d4f536-5608-475b-a309-e41be49463aa,SM11,Bruxish,,SM11,Bruxish,SM Black Star Promos,Sun & Moon Prerelease participation promo,canonical_identity_present_but_variant_cardinality_or_lane_differs
smp,SM Black Star Promos,PR-SM,SM Black Star Promos,https://bulbapedia.bulbagarden.net/wiki/SM_Black_Star_Promos_%28TCG%29,,,,,SM11,Bruxish,SM Black Star Promos,Sun & Moon Prerelease staff promo},missing_db_variant_for_existing_canonical_identity
smp,SM Black Star Promos,PR-SM,SM Black Star Promos,https://bulbapedia.bulbagarden.net/wiki/SM_Black_Star_Promos_%28TCG%29,5417c192-43c0-466b-bfde-cb4104c09ac8,SM46,Seviper,,SM46,Seviper,SM Black Star Promos,Burning Shadows Prerelease participation promo,canonical_identity_present_but_variant_cardinality_or_lane_differs
smp,SM Black Star Promos,PR-SM,SM Black Star Promos,https://bulbapedia.bulbagarden.net/wiki/SM_Black_Star_Promos_%28TCG%29,,,,,SM46,Seviper,SM Black Star Promos,Burning Shadows Prerelease staff promo},missing_db_variant_for_existing_canonical_identity
smp,SM Black Star Promos,PR-SM,SM Black Star Promos,https://bulbapedia.bulbagarden.net/wiki/SM_Black_Star_Promos_%28TCG%29,2443a7b8-4cd8-43fe-b5bb-fd266db76518,SM149,Suicune,,SM149,Suicune,SM Black Star Promos,Lost Thunder Prerelease participation promo,canonical_identity_present_but_variant_cardinality_or_lane_differs
smp,SM Black Star Promos,PR-SM,SM Black Star Promos,https://bulbapedia.bulbagarden.net/wiki/SM_Black_Star_Promos_%28TCG%29,,,,,SM149,Suicune,SM Black Star Promos,Lost Thunder Prerelease staff promo},missing_db_variant_for_existing_canonical_identity
smp,SM Black Star Promos,PR-SM,SM Black Star Promos,https://bulbapedia.bulbagarden.net/wiki/SM_Black_Star_Promos_%28TCG%29,64cb0253-2aa5-481d-ba30-404adc558386,SM72,Alolan Raichu,,SM72,Alolan Raichu,SM Black Star Promos,Crimson Invasion Prerelease participation promo,canonical_identity_present_but_variant_cardinality_or_lane_differs
smp,SM Black Star Promos,PR-SM,SM Black Star Promos,https://bulbapedia.bulbagarden.net/wiki/SM_Black_Star_Promos_%28TCG%29,,,,,SM72,Alolan Raichu,SM Black Star Promos,Crimson Invasion Prerelease staff promo},missing_db_variant_for_existing_canonical_identity
