set_code,set_name,printed_set_abbrev,db_card_print_id,db_number,db_name,db_variant_key,classification,reason
A1,Genetic Apex,,0679702d-b599-42ac-beb4-2102217be047,206,Eevee,base,domain_not_comparable,digital_only_excluded
A1,Genetic Apex,,081f94a6-5cc3-42bd-b594-2d8845f17cba,264,Marowak ex,base,domain_not_comparable,digital_only_excluded
A1,Genetic Apex,,09e6f011-b538-4434-b96f-c092a341ae83,091,Bruxish,base,domain_not_comparable,digital_only_excluded
A1,Genetic Apex,,0bada096-fe01-4fb5-a735-cf3ce388eeee,160,Mienfoo,base,domain_not_comparable,digital_only_excluded
A1,Genetic Apex,,01421694-bea5-4b16-b6c8-0bd99e62dabd,134,Swoobat,base,domain_not_comparable,digital_only_excluded
A1,Genetic Apex,,1689879f-7ee4-435b-a2e4-46f3b065fbdc,245,Pidgeot,base,domain_not_comparable,digital_only_excluded
A1,Genetic Apex,,6bf486b9-b0c3-4783-ab80-ebb24dd17ed2,190,Raticate,base,domain_not_comparable,digital_only_excluded
A1,Genetic Apex,,073d20fb-eb1b-4bcf-a8e6-8d579db587f7,280,Charizard ex,base,domain_not_comparable,digital_only_excluded
A1,Genetic Apex,,2082d104-d232-4c32-ad82-5edcead4c372,009,Kakuna,base,domain_not_comparable,digital_only_excluded
A1,Genetic Apex,,4855a73f-131e-447e-a3d6-41a940345d17,242,Golbat,base,domain_not_comparable,digital_only_excluded
A1,Genetic Apex,,7d070141-0b79-490e-a86c-58befa2da99b,252,Exeggutor ex,base,domain_not_comparable,digital_only_excluded
A1,Genetic Apex,,92a9d624-2a71-4fa4-9110-9617d664991d,129,Mewtwo ex,base,domain_not_comparable,digital_only_excluded
A1,Genetic Apex,,acabafa4-b749-4ffb-8adb-09575a9e87f3,139,Diglett,base,domain_not_comparable,digital_only_excluded
A1,Genetic Apex,,2e2c8455-141b-4c42-ba86-26b4ade464c6,279,Wigglytuff ex,base,domain_not_comparable,digital_only_excluded
A1,Genetic Apex,,f2710386-30fc-480b-adbf-d4ade3879904,126,Mr. Mime,base,domain_not_comparable,digital_only_excluded
A1,Genetic Apex,,f024ffb3-cdf9-4544-962e-82556a3aca36,174,Grimer,base,domain_not_comparable,digital_only_excluded
A1,Genetic Apex,,4828a61d-79ac-4801-9724-8816e11b901b,157,Rhydon,base,domain_not_comparable,digital_only_excluded
A1,Genetic Apex,,24453cb0-1257-4593-9cf4-adcc35bd046c,202,Chansey,base,domain_not_comparable,digital_only_excluded
A1,Genetic Apex,,4c75e9cb-95ef-48cb-975c-5b224586a953,228,Gloom,base,domain_not_comparable,digital_only_excluded
A1,Genetic Apex,,7cc38987-65b7-46ed-b351-6b97225709b0,231,Rapidash,base,domain_not_comparable,digital_only_excluded
A1,Genetic Apex,,50410b48-34e9-4fd0-a3ca-209562a12e8c,232,Squirtle,base,domain_not_comparable,digital_only_excluded
A1,Genetic Apex,,6c2151f2-f9c6-49f9-9632-a0faefded3b8,237,Slowpoke,base,domain_not_comparable,digital_only_excluded
A1,Genetic Apex,,61987d51-0326-4ba2-bf82-3ae2dc48c984,004,Venusaur ex,base,domain_not_comparable,digital_only_excluded
A1,Genetic Apex,,a93fd6a9-45b0-43a7-931d-3c0c025f961e,005,Caterpie,base,domain_not_comparable,digital_only_excluded
A1,Genetic Apex,,7ce11e7b-5c8d-446a-b602-ad29e8f90a89,006,Metapod,base,domain_not_comparable,digital_only_excluded
A1,Genetic Apex,,36d172c5-7c29-4ba3-8822-1a04dd46cb51,008,Weedle,base,domain_not_comparable,digital_only_excluded
A1,Genetic Apex,,fc4dbc39-965d-4d98-8e61-51bf4798ded1,238,Diglett,base,domain_not_comparable,digital_only_excluded
A1,Genetic Apex,,74dfea61-3892-452d-9a63-e98c87dd0e19,010,Beedrill,base,domain_not_comparable,digital_only_excluded
A1,Genetic Apex,,ebeb6b35-5914-4360-a51a-8ec7c18202db,012,Gloom,base,domain_not_comparable,digital_only_excluded
A1,Genetic Apex,,6cefc327-7cff-44de-8c46-808048220681,267,Misty,base,domain_not_comparable,digital_only_excluded
A1,Genetic Apex,,92fd3d7e-1180-408b-ba75-71aed0763f57,013,Vileplume,base,domain_not_comparable,digital_only_excluded
A1,Genetic Apex,,89aca008-6ec7-4cc6-a678-3985495d5475,014,Paras,base,domain_not_comparable,digital_only_excluded
A1,Genetic Apex,,5a31bd62-26bf-4b53-a4c8-aa34fb7f29bf,268,Blaine,base,domain_not_comparable,digital_only_excluded
A1,Genetic Apex,,57517d0c-0af1-45ff-ac60-8aeb72258171,269,Koga,base,domain_not_comparable,digital_only_excluded
A1,Genetic Apex,,09678943-b99b-4839-bb1f-88957999a1f4,271,Brock,base,domain_not_comparable,digital_only_excluded
A1,Genetic Apex,,500ed7f9-7404-4d04-8071-3141bf342453,273,Lt. Surge,base,domain_not_comparable,digital_only_excluded
A1,Genetic Apex,,b587a52b-9bcc-4965-908b-f53a6bfca93b,007,Butterfree,base,domain_not_comparable,digital_only_excluded
A1,Genetic Apex,,a996fe8e-9bc1-4370-9f11-668f86b51509,011,Oddish,base,domain_not_comparable,digital_only_excluded
A1,Genetic Apex,,51a78496-f136-4e9d-b091-4b3beeb93412,017,Venomoth,base,domain_not_comparable,digital_only_excluded
A1,Genetic Apex,,2de39b93-7b6f-446b-a12f-c18feecfacb9,021,Exeggcute,base,domain_not_comparable,digital_only_excluded
A1,Genetic Apex,,b037adca-1e6a-413a-a952-9bdf261fe8e5,029,Petilil,base,domain_not_comparable,digital_only_excluded
A1,Genetic Apex,,d746f16c-22ca-42e2-bd76-f70cecc62378,033,Charmander,base,domain_not_comparable,digital_only_excluded
A1,Genetic Apex,,14bfe1fc-076d-4988-8ef9-2d0130b855bb,041,Arcanine ex,base,domain_not_comparable,digital_only_excluded
A1,Genetic Apex,,5bf57bd5-f106-4707-9d18-5ff9738c290e,045,Flareon,base,domain_not_comparable,digital_only_excluded
A1,Genetic Apex,,5927f3a4-6541-4c34-ab27-6b786617b4bd,052,Centiskorch,base,domain_not_comparable,digital_only_excluded
A1,Genetic Apex,,9a650c2a-01b8-40fc-9d56-44faf8ff9918,057,Psyduck,base,domain_not_comparable,digital_only_excluded
A1,Genetic Apex,,ddd07694-ed37-4251-90d6-1541ffe21076,063,Tentacruel,base,domain_not_comparable,digital_only_excluded
A1,Genetic Apex,,c992cd79-499b-458d-8496-290e380bd1d2,068,Krabby,base,domain_not_comparable,digital_only_excluded
A1,Genetic Apex,,4eb202fa-8d6e-41a6-8e63-f1899cb8fddc,074,Staryu,base,domain_not_comparable,digital_only_excluded
A1,Genetic Apex,,9be4a9ba-7bbb-4f79-bf0b-71f97a6cb0cf,078,Gyarados,base,domain_not_comparable,digital_only_excluded
A1,Genetic Apex,,d4d64ebd-9fff-422f-a44a-8620aee0cbd8,085,Ducklett,base,domain_not_comparable,digital_only_excluded
A1,Genetic Apex,,d2d5a43f-4193-4f8d-b0b2-78ddaa6f1f01,090,Pyukumuku,base,domain_not_comparable,digital_only_excluded
A1,Genetic Apex,,9ce5bf6d-b974-4267-93d9-3c55e1483455,098,Magneton,base,domain_not_comparable,digital_only_excluded
A1,Genetic Apex,,8f52eadf-1130-4920-b2ca-e5baa0829ef5,103,Zapdos,base,domain_not_comparable,digital_only_excluded
A1,Genetic Apex,,53bf89ab-3560-47a1-a1f3-2bcbe2ab6ef8,107,Tynamo,base,domain_not_comparable,digital_only_excluded
A1,Genetic Apex,,8c2b0756-3600-46f4-9150-e9f25b3150f6,117,Alakazam,base,domain_not_comparable,digital_only_excluded
A1,Genetic Apex,,b4dcbae0-9a77-452c-a4eb-3edc35a20291,121,Haunter,base,domain_not_comparable,digital_only_excluded
A1,Genetic Apex,,bba5d8d5-7f82-4c40-9fed-ac5ac47b8812,130,Ralts,base,domain_not_comparable,digital_only_excluded
A1,Genetic Apex,,719e2937-15c7-4e70-95d9-0af869878a2d,138,Sandslash,base,domain_not_comparable,digital_only_excluded
A1,Genetic Apex,,c31de20b-f1b8-4397-92b9-fc6d2b704a80,143,Machop,base,domain_not_comparable,digital_only_excluded
A1,Genetic Apex,,7176005d-d66d-4e57-a619-62d951c2b7cc,148,Graveler,base,domain_not_comparable,digital_only_excluded
A1,Genetic Apex,,77d0de3c-632d-411b-9bb6-231c61584a45,158,Kabuto,base,domain_not_comparable,digital_only_excluded
A1,Genetic Apex,,06dd31d8-9ed4-4dd4-ae82-feef4879354a,162,Clobbopus,base,domain_not_comparable,digital_only_excluded
A1,Genetic Apex,,1ca0d8ad-895e-4638-bd2f-d86327323f39,167,Nidorina,base,domain_not_comparable,digital_only_excluded
A1,Genetic Apex,,9d795152-8043-4921-9458-8d28079a2e58,171,Nidoking,base,domain_not_comparable,digital_only_excluded
A1,Genetic Apex,,e7e61cc0-de2d-4da4-9c0a-a6a8619b58ad,181,Meltan,base,domain_not_comparable,digital_only_excluded
A1,Genetic Apex,,b24a92d8-439a-494e-959d-41e2be1caa9f,185,Dragonite,base,domain_not_comparable,digital_only_excluded
A1,Genetic Apex,,ac4f64da-d431-4a59-8106-18772038aa00,194,Wigglytuff,base,domain_not_comparable,digital_only_excluded
A1,Genetic Apex,,a35aaf18-7972-45d3-8c27-0cb4a17a97eb,204,Tauros,base,domain_not_comparable,digital_only_excluded
A1,Genetic Apex,,4ec01d9d-1729-447e-b0bb-2e67af6f0a4c,208,Eevee,base,domain_not_comparable,digital_only_excluded
A1,Genetic Apex,,afff2525-e7ce-461a-9e28-64cf3f80055f,213,Cinccino,base,domain_not_comparable,digital_only_excluded
A1,Genetic Apex,,f72381bb-43ec-4802-97e9-8e4496fc40a5,217,Dome Fossil,base,domain_not_comparable,digital_only_excluded
A1,Genetic Apex,,3d3f19ea-3c32-4c3d-b0f3-629543229cb1,220,Misty,base,domain_not_comparable,digital_only_excluded
A1,Genetic Apex,,91bbe9c1-0d62-494a-971c-7c4a12d50469,226,Lt. Surge,base,domain_not_comparable,digital_only_excluded
A1,Genetic Apex,,8ca1e7ea-da88-414c-a0e2-e603ead00b2a,230,Charmander,base,domain_not_comparable,digital_only_excluded
A1,Genetic Apex,,c79e5d4b-405e-4e8f-aede-28c0edb2dfe4,235,Electrode,base,domain_not_comparable,digital_only_excluded
A1,Genetic Apex,,919222a9-72ce-4ce8-8233-06a6a8e741a5,239,Cubone,base,domain_not_comparable,digital_only_excluded
A1,Genetic Apex,,8f8773e9-8a66-4d82-86fe-90d53094a7b5,250,Snorlax,base,domain_not_comparable,digital_only_excluded
A1,Genetic Apex,,3ea37a5a-fca9-4b17-a76d-d8645e045b45,254,Arcanine ex,base,domain_not_comparable,digital_only_excluded
A1,Genetic Apex,,e01ef346-ecc1-4e42-a64f-c6c1e9ffe783,258,Articuno ex,base,domain_not_comparable,digital_only_excluded
A1,Genetic Apex,,e1b91ebe-04e0-443a-a53f-2280faafbfb2,263,Machamp ex,base,domain_not_comparable,digital_only_excluded
A1,Genetic Apex,,706b4276-7cf3-4b13-9615-9a9d6900c529,266,Erika,base,domain_not_comparable,digital_only_excluded
A1,Genetic Apex,,eecdee1c-7c2b-4bfd-9f89-428ac4bc0d4c,272,Sabrina,base,domain_not_comparable,digital_only_excluded
A1,Genetic Apex,,f6ef74ed-8d23-44cf-9572-b6843cee9b3e,276,Zapdos ex,base,domain_not_comparable,digital_only_excluded
A1,Genetic Apex,,da6db19b-9452-41a5-b4dc-63379d3dd6f7,281,Pikachu ex,base,domain_not_comparable,digital_only_excluded
A1,Genetic Apex,,83b1c554-6e10-4ed1-ab39-9e49fc58a2ee,285,Pikachu ex,base,domain_not_comparable,digital_only_excluded
A1,Genetic Apex,,8b4c216f-29c1-4ed3-bb5e-e696829ff701,283,Mew,base,domain_not_comparable,digital_only_excluded
A1,Genetic Apex,,598e92b3-7f82-4bad-af69-5189ea399a0d,015,Parasect,base,domain_not_comparable,digital_only_excluded
A1,Genetic Apex,,8301d908-01fb-4cea-a624-691c7c66e639,016,Venonat,base,domain_not_comparable,digital_only_excluded
A1,Genetic Apex,,fb4e6839-dbbf-4487-a59f-a53c8c592c0d,018,Bellsprout,base,domain_not_comparable,digital_only_excluded
A1,Genetic Apex,,b519fb8d-0d30-477f-9303-463e8d13aee5,019,Weepinbell,base,domain_not_comparable,digital_only_excluded
A1,Genetic Apex,,2e804a2e-2e92-4857-a63b-d85de6b39220,031,Skiddo,base,domain_not_comparable,digital_only_excluded
A1,Genetic Apex,,1b09434a-4575-47b9-984c-e41e1004e78f,032,Gogoat,base,domain_not_comparable,digital_only_excluded
A1,Genetic Apex,,84e8b17f-32bd-4998-be06-dcfcc374218d,044,Magmar,base,domain_not_comparable,digital_only_excluded
A1,Genetic Apex,,b8b238ee-6b3c-48e2-9708-659df0428c5b,066,Shellder,base,domain_not_comparable,digital_only_excluded
A1,Genetic Apex,,2918cc36-7194-4c96-9935-7d7be2fe36e2,001,Bulbasaur,base,domain_not_comparable,digital_only_excluded
A1,Genetic Apex,,30e97055-87fc-4a38-9b98-dc5691328969,002,Ivysaur,base,domain_not_comparable,digital_only_excluded
A1,Genetic Apex,,a1755edc-fdeb-4829-b776-9d664e3df611,003,Venusaur,base,domain_not_comparable,digital_only_excluded
A1,Genetic Apex,,bdb62658-dda1-49ce-bbac-b744489c46cc,025,Scyther,base,domain_not_comparable,digital_only_excluded
A1,Genetic Apex,,a898f2f5-b0dc-44ac-81ba-a9e45ca594d6,075,Starmie,base,domain_not_comparable,digital_only_excluded
A1,Genetic Apex,,12ad2440-ba06-4fc1-9a3b-ddddfed91e21,076,Starmie ex,base,domain_not_comparable,digital_only_excluded
A1,Genetic Apex,,c632ed42-1322-4379-9d17-1e6e6caa309d,096,Pikachu ex,base,domain_not_comparable,digital_only_excluded
A1,Genetic Apex,,5167f4df-0935-46c0-8e4c-72f3bae21829,100,Electrode,base,domain_not_comparable,digital_only_excluded
A1,Genetic Apex,,b7fe6b9b-3d56-4259-b4d8-8d7b595245fa,116,Kadabra,base,domain_not_comparable,digital_only_excluded
A1,Genetic Apex,,6812da02-4bc4-498e-a1a7-0a635eef065d,124,Drowzee,base,domain_not_comparable,digital_only_excluded
A1,Genetic Apex,,a7a7b02d-1395-4102-ab43-cd2e684de6c3,144,Machoke,base,domain_not_comparable,digital_only_excluded
A1,Genetic Apex,,fb84745a-54c8-4eba-9c9e-da7fefda3a45,147,Geodude,base,domain_not_comparable,digital_only_excluded
A1,Genetic Apex,,2e1d85d6-8661-4d6f-84db-39471296d1cb,150,Onix,base,domain_not_comparable,digital_only_excluded
A1,Genetic Apex,,5c09a858-7f3b-40d1-93ec-6a3fd6e627f6,152,Marowak,base,domain_not_comparable,digital_only_excluded
A1,Genetic Apex,,4b78d74e-5c00-496d-a830-cca2573b547e,155,Hitmonchan,base,domain_not_comparable,digital_only_excluded
A1,Genetic Apex,,c1f31a1d-458f-417b-bcb0-8fc155a5ea8d,224,Brock,base,domain_not_comparable,digital_only_excluded
A1,Genetic Apex,,93b7a131-ca97-4463-b2ab-03975a27491a,225,Sabrina,base,domain_not_comparable,digital_only_excluded
A1,Genetic Apex,,d5cc0325-2b7a-4e94-8756-efb90aebd5bd,020,Victreebel,base,domain_not_comparable,digital_only_excluded
A1,Genetic Apex,,6fd0f26d-b0c6-4ec2-b933-9c7f473a9436,024,Tangela,base,domain_not_comparable,digital_only_excluded
A1,Genetic Apex,,45400db5-9951-4967-9a4d-61527aa31d22,027,Cottonee,base,domain_not_comparable,digital_only_excluded
A1,Genetic Apex,,1db1f974-eeb4-4b92-89ff-c13e47b29df3,030,Lilligant,base,domain_not_comparable,digital_only_excluded
A1,Genetic Apex,,784e2397-0021-44e0-842d-bb2b4922f73f,022,Exeggutor,base,domain_not_comparable,digital_only_excluded
A1,Genetic Apex,,051abf12-ccf4-40e9-8e4d-5d7843b6ae43,023,Exeggutor ex,base,domain_not_comparable,digital_only_excluded
A1,Genetic Apex,,e8570f78-4fa7-4b18-a2ab-0aaec592906e,026,Pinsir,base,domain_not_comparable,digital_only_excluded
A1,Genetic Apex,,9c77e46c-abc3-4880-8739-218fde3bf559,035,Charizard,base,domain_not_comparable,digital_only_excluded
A1,Genetic Apex,,3f96eb26-add8-4c6d-9f57-e99e02aa1cb1,038,Ninetales,base,domain_not_comparable,digital_only_excluded
A1,Genetic Apex,,973d5900-7b5f-480f-837e-2367ac3309a2,028,Whimsicott,base,domain_not_comparable,digital_only_excluded
A1,Genetic Apex,,e45d6340-bc1d-45b9-af0e-2ccf6488b7a9,034,Charmeleon,base,domain_not_comparable,digital_only_excluded
A1,Genetic Apex,,cb4ae98c-415d-40cb-b7bf-9a524e9eb8b0,037,Vulpix,base,domain_not_comparable,digital_only_excluded
A1,Genetic Apex,,c546bd91-b17d-43d8-a0a5-785fe8bb4a87,042,Ponyta,base,domain_not_comparable,digital_only_excluded
A1,Genetic Apex,,57ff8338-404c-4d85-9553-a968098f488a,059,Poliwag,base,domain_not_comparable,digital_only_excluded
A1,Genetic Apex,,84a73a6b-986e-44de-866e-f6273476fdfa,036,Charizard ex,base,domain_not_comparable,digital_only_excluded
A1,Genetic Apex,,597e35af-810a-4db6-b0f6-e6665464252c,039,Growlithe,base,domain_not_comparable,digital_only_excluded
A1,Genetic Apex,,3e265d49-52c8-4c4e-a26a-71427371cf9b,040,Arcanine,base,domain_not_comparable,digital_only_excluded
A1,Genetic Apex,,ed87f7eb-142d-478e-aef5-0384fcaf2bfc,043,Rapidash,base,domain_not_comparable,digital_only_excluded
A1,Genetic Apex,,3bcbe094-ab4a-4e33-a45d-29a3ff96b9a6,046,Moltres,base,domain_not_comparable,digital_only_excluded
A1,Genetic Apex,,992f5113-2ad9-41f1-9bf2-fe51c8dc3d66,047,Moltres ex,base,domain_not_comparable,digital_only_excluded
A1,Genetic Apex,,834eff87-a537-4738-9966-2c8236c63477,049,Salandit,base,domain_not_comparable,digital_only_excluded
A1,Genetic Apex,,15902697-22df-48da-9d5f-2087d7ad900e,050,Salazzle,base,domain_not_comparable,digital_only_excluded
A1,Genetic Apex,,9cafb340-2773-476a-96db-d855ef43efd0,053,Squirtle,base,domain_not_comparable,digital_only_excluded
A1,Genetic Apex,,e228fd6e-020c-40ae-9357-aa0ebfcfa383,058,Golduck,base,domain_not_comparable,digital_only_excluded
A1,Genetic Apex,,bf7492cc-9790-4241-b1d9-0ec6753d28c8,048,Heatmor,base,domain_not_comparable,digital_only_excluded
A1,Genetic Apex,,b16fd5d5-72a4-45b1-a674-c88c14b47420,051,Sizzlipede,base,domain_not_comparable,digital_only_excluded
A1,Genetic Apex,,f8aadc72-a445-4306-8794-0a1346141fd7,054,Wartortle,base,domain_not_comparable,digital_only_excluded
A1,Genetic Apex,,1d913371-7a5b-48a6-ba54-9587c0641c9f,056,Blastoise ex,base,domain_not_comparable,digital_only_excluded
A1,Genetic Apex,,536d212d-eaf4-4133-9235-7bd1a2f73d86,062,Tentacool,base,domain_not_comparable,digital_only_excluded
A1,Genetic Apex,,91db88b9-ed51-4792-afa5-4b93b3d1ea93,055,Blastoise,base,domain_not_comparable,digital_only_excluded
A1,Genetic Apex,,f8d5f054-ad23-4be4-bfde-c9399342a550,061,Poliwrath,base,domain_not_comparable,digital_only_excluded
A1,Genetic Apex,,72672922-7593-4e65-9845-344f6290d2e2,069,Kingler,base,domain_not_comparable,digital_only_excluded
A1,Genetic Apex,,f0bb3b71-ee5b-4ce3-b376-b317ad2335ac,072,Goldeen,base,domain_not_comparable,digital_only_excluded
A1,Genetic Apex,,bd6ce2ef-6ee9-4b49-80d4-27be17bdbf21,060,Poliwhirl,base,domain_not_comparable,digital_only_excluded
A1,Genetic Apex,,e0768cfb-d54c-426d-8f0b-24da58e441a4,064,Seel,base,domain_not_comparable,digital_only_excluded
A1,Genetic Apex,,46efa8fa-20d9-40fc-be70-adb271c6645a,065,Dewgong,base,domain_not_comparable,digital_only_excluded
A1,Genetic Apex,,14827a7d-39f4-4b68-894d-1ac398921f59,067,Cloyster,base,domain_not_comparable,digital_only_excluded
A1,Genetic Apex,,8ea72cf5-b5a0-4593-869c-5ea690d99fc9,070,Horsea,base,domain_not_comparable,digital_only_excluded
A1,Genetic Apex,,c287cff1-1b9c-4f90-aed7-88778081c964,071,Seadra,base,domain_not_comparable,digital_only_excluded
A1,Genetic Apex,,3dc245d0-badc-41ad-99f1-b4a412934655,082,Omastar,base,domain_not_comparable,digital_only_excluded
A1,Genetic Apex,,8db461a6-dd5c-43ea-81c8-7d609526f1a7,087,Froakie,base,domain_not_comparable,digital_only_excluded
A1,Genetic Apex,,a81a0645-e10a-4274-9ac3-45c2c28eb2d2,073,Seaking,base,domain_not_comparable,digital_only_excluded
A1,Genetic Apex,,630e2873-ef58-442c-8647-3f0b22e3ddaf,077,Magikarp,base,domain_not_comparable,digital_only_excluded
A1,Genetic Apex,,f7be6b2e-d77a-4722-a3e1-a7218ed3b1c8,080,Vaporeon,base,domain_not_comparable,digital_only_excluded
A1,Genetic Apex,,dccddace-b765-4641-90c5-ee84426127bc,081,Omanyte,base,domain_not_comparable,digital_only_excluded
A1,Genetic Apex,,6125cc1e-9963-47df-80fa-c000ba1288ba,083,Articuno,base,domain_not_comparable,digital_only_excluded
A1,Genetic Apex,,faad5040-6b7b-4dc3-89ff-3ec668206f77,079,Lapras,base,domain_not_comparable,digital_only_excluded
A1,Genetic Apex,,ad6520dd-ea9f-4e65-aa4b-b56b5de96458,086,Swanna,base,domain_not_comparable,digital_only_excluded
A1,Genetic Apex,,7dcdb89d-3910-4aa1-a56f-7435994c6960,089,Greninja,base,domain_not_comparable,digital_only_excluded
A1,Genetic Apex,,91d20cf4-a29f-4127-b1ed-c95939ce546e,093,Frosmoth,base,domain_not_comparable,digital_only_excluded
A1,Genetic Apex,,0c5d4ef7-4d8f-44c1-b67b-442006f59fb2,084,Articuno ex,base,domain_not_comparable,digital_only_excluded
A1,Genetic Apex,,b5a61c2f-022b-477e-a627-122730af099f,088,Frogadier,base,domain_not_comparable,digital_only_excluded
A1,Genetic Apex,,ea641ef4-2a59-4803-a9a1-5b1ec3b5a936,092,Snom,base,domain_not_comparable,digital_only_excluded
A1,Genetic Apex,,3dc27e6a-a3f7-4d24-93b1-efeba64b6e4f,094,Pikachu,base,domain_not_comparable,digital_only_excluded
A1,Genetic Apex,,155a033d-cadc-49aa-8427-a273feaa880e,097,Magnemite,base,domain_not_comparable,digital_only_excluded
A1,Genetic Apex,,4468332f-4cdf-428c-ae3d-a45d6f7515bf,095,Raichu,base,domain_not_comparable,digital_only_excluded
A1,Genetic Apex,,fc4cc849-abb7-4dfb-8c94-701403f27bd6,099,Voltorb,base,domain_not_comparable,digital_only_excluded
A1,Genetic Apex,,54b3ac37-f125-4862-b593-5b59208bac2a,104,Zapdos ex,base,domain_not_comparable,digital_only_excluded
A1,Genetic Apex,,ade90314-2bba-4ab2-b3eb-833d78d79e58,108,Eelektrik,base,domain_not_comparable,digital_only_excluded
A1,Genetic Apex,,2fc28ade-2969-4f5b-a11f-8bc3dbc31b01,114,Clefable,base,domain_not_comparable,digital_only_excluded
A1,Genetic Apex,,28a6990c-0515-48b4-8b4d-bc0ee3449b5b,101,Electabuzz,base,domain_not_comparable,digital_only_excluded
A1,Genetic Apex,,e9e6705c-ca80-4fa7-8ac5-337cab20a5ba,102,Jolteon,base,domain_not_comparable,digital_only_excluded
A1,Genetic Apex,,7b3daccb-7158-4e57-9110-b457024715e9,106,Zebstrika,base,domain_not_comparable,digital_only_excluded
A1,Genetic Apex,,6a175d49-e7ee-4a77-9b44-7ed3b3960213,110,Helioptile,base,domain_not_comparable,digital_only_excluded
A1,Genetic Apex,,4e8b80af-3fd5-4120-846f-e4c04233d23f,105,Blitzle,base,domain_not_comparable,digital_only_excluded
A1,Genetic Apex,,a8209bd2-55dd-4b7b-9eeb-7985b252acd9,109,Eelektross,base,domain_not_comparable,digital_only_excluded
A1,Genetic Apex,,44563043-b6fc-4b9f-b619-e769b806906d,113,Clefairy,base,domain_not_comparable,digital_only_excluded
A1,Genetic Apex,,1e9b50f9-8860-410b-ba90-c3c70c0105db,120,Gastly,base,domain_not_comparable,digital_only_excluded
A1,Genetic Apex,,68c2eb85-2a8e-45ec-9bb7-f3da0bd0ef77,122,Gengar,base,domain_not_comparable,digital_only_excluded
A1,Genetic Apex,,2b0efb4e-1a55-4bcd-b354-4a7867bbb6ad,111,Heliolisk,base,domain_not_comparable,digital_only_excluded
A1,Genetic Apex,,1b6674a6-a81c-4c51-bc2b-433709f4e783,112,Pincurchin,base,domain_not_comparable,digital_only_excluded
A1,Genetic Apex,,3e4a3db0-d52a-4c96-8737-2f8fa63b3899,115,Abra,base,domain_not_comparable,digital_only_excluded
A1,Genetic Apex,,25408f80-812b-4b2d-a4a9-e1724a678f7f,119,Slowbro,base,domain_not_comparable,digital_only_excluded
A1,Genetic Apex,,b40df12c-4da8-49c3-8062-9d74a6dc5792,118,Slowpoke,base,domain_not_comparable,digital_only_excluded
A1,Genetic Apex,,38604961-0b86-404b-82b9-2ee46bf4f61a,123,Gengar ex,base,domain_not_comparable,digital_only_excluded
A1,Genetic Apex,,8f69201c-1fee-492a-b470-8665f5d275d9,127,Jynx,base,domain_not_comparable,digital_only_excluded
A1,Genetic Apex,,88feffed-86ee-4b5c-8292-8ff654250e64,132,Gardevoir,base,domain_not_comparable,digital_only_excluded
A1,Genetic Apex,,75af774a-a728-473c-83dc-f05018ec884a,125,Hypno,base,domain_not_comparable,digital_only_excluded
A1,Genetic Apex,,c5036e81-76b1-40f2-ae03-153bf54d8514,131,Kirlia,base,domain_not_comparable,digital_only_excluded
A1,Genetic Apex,,b916bac1-764a-4646-a924-b93dc06f0be9,135,Golett,base,domain_not_comparable,digital_only_excluded
A1,Genetic Apex,,bc885605-bf5d-474e-8260-67590917b433,227,Bulbasaur,base,domain_not_comparable,digital_only_excluded
A1,Genetic Apex,,42ddd727-5c9c-4a19-ad1b-031a5fea06f6,128,Mewtwo,base,domain_not_comparable,digital_only_excluded
A1,Genetic Apex,,838f860e-1699-41eb-86b5-a150d1b89154,137,Sandshrew,base,domain_not_comparable,digital_only_excluded
A1,Genetic Apex,,da157974-459a-444a-9f84-b7f228529af6,146,Machamp ex,base,domain_not_comparable,digital_only_excluded
A1,Genetic Apex,,2218e243-d6d9-429d-8cd3-f9339f515041,133,Woobat,base,domain_not_comparable,digital_only_excluded
A1,Genetic Apex,,1a0e6a9a-b7d7-4e6c-a15e-b0735764b1b3,136,Golurk,base,domain_not_comparable,digital_only_excluded
A1,Genetic Apex,,8ec9b9a9-5b13-46ea-af29-d67bd7e57efa,140,Dugtrio,base,domain_not_comparable,digital_only_excluded
A1,Genetic Apex,,a83bb1c1-0966-4b77-ab72-ad9171b5bc16,141,Mankey,base,domain_not_comparable,digital_only_excluded
A1,Genetic Apex,,475d51a9-734e-4078-b57a-14fcc69f462a,142,Primeape,base,domain_not_comparable,digital_only_excluded
A1,Genetic Apex,,1fb11e81-1096-44c6-8a8a-cf62a2b671c3,145,Machamp,base,domain_not_comparable,digital_only_excluded
A1,Genetic Apex,,3edc9426-04cb-4430-8c5f-51abb84b98e7,151,Cubone,base,domain_not_comparable,digital_only_excluded
A1,Genetic Apex,,d30e2730-2eca-4c6d-88f1-d5b486340737,154,Hitmonlee,base,domain_not_comparable,digital_only_excluded
A1,Genetic Apex,,e8b57924-6a4d-4958-bfec-f5b7928b9de3,161,Mienshao,base,domain_not_comparable,digital_only_excluded
A1,Genetic Apex,,e06cfae7-cb66-4c15-87ba-dc3258bc123e,149,Golem,base,domain_not_comparable,digital_only_excluded
A1,Genetic Apex,,436bc9c1-b9d5-498c-8db7-5045a0062579,153,Marowak ex,base,domain_not_comparable,digital_only_excluded
