set_code,set_name,printed_set_abbrev,page_base,page_url,db_card_print_id,db_number,db_name,db_variant_key,reason
bw6,Dragons Exalted,DRX,Dragons Exalted,https://bulbapedia.bulbagarden.net/wiki/Dragons_Exalted_%28TCG%29,13101167-6c6b-4cbb-86a8-472cbc2402b8,118,Blend Energy WaterLightningFightingMetal,,db_row_not_found_on_bulbapedia
bw6,Dragons Exalted,DRX,Dragons Exalted,https://bulbapedia.bulbagarden.net/wiki/Dragons_Exalted_%28TCG%29,f96a24f3-962c-40f3-83a0-83383b742dda,117,Blend Energy GrassFirePsychicDarkness,,db_row_not_found_on_bulbapedia
cel25,Celebrations,CEL,Celebrations,https://bulbapedia.bulbagarden.net/wiki/Celebrations_%28TCG%29,ee891a93-31ae-4eb0-91e4-c659a137180a,97,Xerneas-EX,cc,db_row_not_found_on_bulbapedia
cel25,Celebrations,CEL,Celebrations,https://bulbapedia.bulbagarden.net/wiki/Celebrations_%28TCG%29,b16d1b88-29cf-44e9-82c8-53a66ea84692,4,Charizard,cc,db_row_not_found_on_bulbapedia
cel25,Celebrations,CEL,Celebrations,https://bulbapedia.bulbagarden.net/wiki/Celebrations_%28TCG%29,10187dc4-4c13-4157-8c1c-92e08e6e19dc,8,Dark Gyarados,cc,db_row_not_found_on_bulbapedia
cel25,Celebrations,CEL,Celebrations,https://bulbapedia.bulbagarden.net/wiki/Celebrations_%28TCG%29,73d3fae8-4fcb-4b07-a875-c82e688d121c,88,Mew ex,cc,db_row_not_found_on_bulbapedia
cel25,Celebrations,CEL,Celebrations,https://bulbapedia.bulbagarden.net/wiki/Celebrations_%28TCG%29,8d7795cc-2863-44b3-a4ba-999ab757217f,9,Team Magma's Groudon,cc,db_row_not_found_on_bulbapedia
cel25,Celebrations,CEL,Celebrations,https://bulbapedia.bulbagarden.net/wiki/Celebrations_%28TCG%29,d62d4f5c-277b-4f32-b5aa-a393d990fbb3,15,Venusaur,cc,db_row_not_found_on_bulbapedia
cel25,Celebrations,CEL,Celebrations,https://bulbapedia.bulbagarden.net/wiki/Celebrations_%28TCG%29,bdbf4197-537b-4fa7-9cac-304006b170aa,2,Blastoise,cc,db_row_not_found_on_bulbapedia
cel25,Celebrations,CEL,Celebrations,https://bulbapedia.bulbagarden.net/wiki/Celebrations_%28TCG%29,c07ec577-c800-4e0b-b089-e696c32bbdf2,20,Cleffa,cc,db_row_not_found_on_bulbapedia
cel25,Celebrations,CEL,Celebrations,https://bulbapedia.bulbagarden.net/wiki/Celebrations_%28TCG%29,7b6c8f7d-6ad0-4e9c-84a8-66c3de23fb00,54,Mewtwo-EX,cc,db_row_not_found_on_bulbapedia
cel25,Celebrations,CEL,Celebrations,https://bulbapedia.bulbagarden.net/wiki/Celebrations_%28TCG%29,f7b2a03b-1990-450b-b0ce-70ffda4447cb,60,Tapu Lele-GX,cc,db_row_not_found_on_bulbapedia
cel25,Celebrations,CEL,Celebrations,https://bulbapedia.bulbagarden.net/wiki/Celebrations_%28TCG%29,20a2daeb-eaf3-462e-b4c1-663ae6068dbf,76,M Rayquaza-EX,cc,db_row_not_found_on_bulbapedia
cel25,Celebrations,CEL,Celebrations,https://bulbapedia.bulbagarden.net/wiki/Celebrations_%28TCG%29,c9c1a789-a686-4541-99b7-ac7d4de7be30,17,Umbreon ★,cc,db_row_not_found_on_bulbapedia
cel25,Celebrations,CEL,Celebrations,https://bulbapedia.bulbagarden.net/wiki/Celebrations_%28TCG%29,b4a42612-945d-419f-a4f4-c64ae5c26d6b,93,Gardevoir ex δ,cc,db_row_not_found_on_bulbapedia
cel25,Celebrations,CEL,Celebrations,https://bulbapedia.bulbagarden.net/wiki/Celebrations_%28TCG%29,fb8b14a4-11fc-4b6d-87ed-8b0f0713cabe,109,Luxray GL LV.X,cc,db_row_not_found_on_bulbapedia
cel25,Celebrations,CEL,Celebrations,https://bulbapedia.bulbagarden.net/wiki/Celebrations_%28TCG%29,7f0becf9-4d50-4b11-a262-6116dbfbeaff,6,Flying Pikachu V,,db_row_not_found_on_bulbapedia
cel25,Celebrations,CEL,Celebrations,https://bulbapedia.bulbagarden.net/wiki/Celebrations_%28TCG%29,01c5da32-bee4-47a8-9fa4-2b11b967c2d4,145,Garchomp C LV.X,cc,db_row_not_found_on_bulbapedia
cel25,Celebrations,CEL,Celebrations,https://bulbapedia.bulbagarden.net/wiki/Celebrations_%28TCG%29,539fb3c5-8eef-47ef-b3ba-693d63e4f688,107,Donphan,cc,db_row_not_found_on_bulbapedia
cel25,Celebrations,CEL,Celebrations,https://bulbapedia.bulbagarden.net/wiki/Celebrations_%28TCG%29,912437b0-a767-43ec-bb1c-a1fc59a2d26f,66,Shining Magikarp,cc,db_row_not_found_on_bulbapedia
cel25,Celebrations,CEL,Celebrations,https://bulbapedia.bulbagarden.net/wiki/Celebrations_%28TCG%29,c8246fb5-372d-48be-b051-74337d4055f5,73,Imposter Professor Oak,cc,db_row_not_found_on_bulbapedia
cel25,Celebrations,CEL,Celebrations,https://bulbapedia.bulbagarden.net/wiki/Celebrations_%28TCG%29,d17fbbcd-df05-4415-af69-0724550752f9,8,Surfing Pikachu V,,db_row_not_found_on_bulbapedia
cel25,Celebrations,CEL,Celebrations,https://bulbapedia.bulbagarden.net/wiki/Celebrations_%28TCG%29,b2fc0448-3ab4-4ce8-9d24-623c8ad4c0ba,86,Rocket's Admin.,cc,db_row_not_found_on_bulbapedia
cel25,Celebrations,CEL,Celebrations,https://bulbapedia.bulbagarden.net/wiki/Celebrations_%28TCG%29,b4743de1-2e5c-417a-b469-24e2134ce949,16,Zacian V,,db_row_not_found_on_bulbapedia
cel25,Celebrations,CEL,Celebrations,https://bulbapedia.bulbagarden.net/wiki/Celebrations_%28TCG%29,7205a1f3-d423-4490-9205-2f4341baad8a,18,Zamazenta V,,db_row_not_found_on_bulbapedia
cel25c,Celebrations: Classic Collection,CEL,Celebrations,https://bulbapedia.bulbagarden.net/wiki/Celebrations_%28TCG%29,d33265b3-9c91-40c8-8de0-1b68c1724580,73A,Imposter Professor Oak,,db_row_not_found_on_bulbapedia
cel25c,Celebrations: Classic Collection,CEL,Celebrations,https://bulbapedia.bulbagarden.net/wiki/Celebrations_%28TCG%29,40724488-bff8-427d-affe-bb9a892f40b4,107A,Donphan,,db_row_not_found_on_bulbapedia
cel25c,Celebrations: Classic Collection,CEL,Celebrations,https://bulbapedia.bulbagarden.net/wiki/Celebrations_%28TCG%29,31738368-b62e-43a8-b726-3de91a998abe,9A,Team Magma's Groudon,,db_row_not_found_on_bulbapedia
cel25c,Celebrations: Classic Collection,CEL,Celebrations,https://bulbapedia.bulbagarden.net/wiki/Celebrations_%28TCG%29,8ba9f569-3947-4654-82bf-fc237b3bfc34,4A,Charizard,,db_row_not_found_on_bulbapedia
cel25c,Celebrations: Classic Collection,CEL,Celebrations,https://bulbapedia.bulbagarden.net/wiki/Celebrations_%28TCG%29,61e6b9c2-92c3-497b-89a5-6d7b69decc91,15A,Venusaur,,db_row_not_found_on_bulbapedia
cel25c,Celebrations: Classic Collection,CEL,Celebrations,https://bulbapedia.bulbagarden.net/wiki/Celebrations_%28TCG%29,19200407-5a37-4f28-b0b7-dfc8287ab343,20A,Cleffa,,db_row_not_found_on_bulbapedia
cel25c,Celebrations: Classic Collection,CEL,Celebrations,https://bulbapedia.bulbagarden.net/wiki/Celebrations_%28TCG%29,689618ec-84cb-4101-9a24-8b101daf70e7,15A4,Claydol,,db_row_not_found_on_bulbapedia
cel25c,Celebrations: Classic Collection,CEL,Celebrations,https://bulbapedia.bulbagarden.net/wiki/Celebrations_%28TCG%29,aa49a1dd-dfd8-40a6-b4c7-7b838eb71700,24A,_____'s Pikachu,,db_row_not_found_on_bulbapedia
cel25c,Celebrations: Classic Collection,CEL,Celebrations,https://bulbapedia.bulbagarden.net/wiki/Celebrations_%28TCG%29,3cdd4bb7-c167-4f59-b0cd-d789f63c7ae0,88A,Mew ex,,db_row_not_found_on_bulbapedia
cel25c,Celebrations: Classic Collection,CEL,Celebrations,https://bulbapedia.bulbagarden.net/wiki/Celebrations_%28TCG%29,ea642d37-69ed-4515-bd7c-26d3374d5395,114A,Zekrom,,db_row_not_found_on_bulbapedia
cel25c,Celebrations: Classic Collection,CEL,Celebrations,https://bulbapedia.bulbagarden.net/wiki/Celebrations_%28TCG%29,ee94cca8-7a51-4eeb-89e1-4037c5204721,76A,M Rayquaza EX,,db_row_not_found_on_bulbapedia
cel25c,Celebrations: Classic Collection,CEL,Celebrations,https://bulbapedia.bulbagarden.net/wiki/Celebrations_%28TCG%29,08c7ba6a-0a75-464a-9f80-fb316ab04b82,93A,Gardevoir ex,,db_row_not_found_on_bulbapedia
cel25c,Celebrations: Classic Collection,CEL,Celebrations,https://bulbapedia.bulbagarden.net/wiki/Celebrations_%28TCG%29,a7b9684e-11d3-46ba-8597-074f39db6976,60A,Tapu Lele GX,,db_row_not_found_on_bulbapedia
cel25c,Celebrations: Classic Collection,CEL,Celebrations,https://bulbapedia.bulbagarden.net/wiki/Celebrations_%28TCG%29,4aa6b09c-ccb0-41d4-82ea-30ff9e4e0f89,86A,Rocket's Admin.,,db_row_not_found_on_bulbapedia
cel25c,Celebrations: Classic Collection,CEL,Celebrations,https://bulbapedia.bulbagarden.net/wiki/Celebrations_%28TCG%29,f89897a5-7293-441c-8a3b-8c05f243c794,145A,Garchomp C LV.X,,db_row_not_found_on_bulbapedia
cel25c,Celebrations: Classic Collection,CEL,Celebrations,https://bulbapedia.bulbagarden.net/wiki/Celebrations_%28TCG%29,c7680f58-b972-4241-9c3d-bfa0ffe90a2e,8A,Dark Gyarados,,db_row_not_found_on_bulbapedia
cel25c,Celebrations: Classic Collection,CEL,Celebrations,https://bulbapedia.bulbagarden.net/wiki/Celebrations_%28TCG%29,8e6ad150-ffc2-4180-a06c-e82d1758416b,2A,Blastoise,,db_row_not_found_on_bulbapedia
cel25c,Celebrations: Classic Collection,CEL,Celebrations,https://bulbapedia.bulbagarden.net/wiki/Celebrations_%28TCG%29,43e424e1-b6be-4801-83e7-314d21f69506,66A,Shining Magikarp,,db_row_not_found_on_bulbapedia
cel25c,Celebrations: Classic Collection,CEL,Celebrations,https://bulbapedia.bulbagarden.net/wiki/Celebrations_%28TCG%29,1d7495ca-bdf9-41a8-bbaf-71505cea71c9,109A,Luxray GL LV.X,,db_row_not_found_on_bulbapedia
cel25c,Celebrations: Classic Collection,CEL,Celebrations,https://bulbapedia.bulbagarden.net/wiki/Celebrations_%28TCG%29,4e6a0e70-75b9-4624-b6f0-9a807097e296,15A1,Venusaur,,db_row_not_found_on_bulbapedia
cel25c,Celebrations: Classic Collection,CEL,Celebrations,https://bulbapedia.bulbagarden.net/wiki/Celebrations_%28TCG%29,7f8743e2-ab8d-48b6-84ea-683d43a3bbe1,15A2,Here Comes Team Rocket!,,db_row_not_found_on_bulbapedia
cel25c,Celebrations: Classic Collection,CEL,Celebrations,https://bulbapedia.bulbagarden.net/wiki/Celebrations_%28TCG%29,ed4bbdd9-b585-45a7-b992-4171976713dd,54A,Mewtwo EX,,db_row_not_found_on_bulbapedia
cel25c,Celebrations: Classic Collection,CEL,Celebrations,https://bulbapedia.bulbagarden.net/wiki/Celebrations_%28TCG%29,c4a59fd2-487f-4457-92ba-16831dc27bcf,15A3,Rocket's Zapdos,,db_row_not_found_on_bulbapedia
cel25c,Celebrations: Classic Collection,CEL,Celebrations,https://bulbapedia.bulbagarden.net/wiki/Celebrations_%28TCG%29,a9042041-b06f-4a9b-99cc-c52d13400b93,17A,Umbreon Star,,db_row_not_found_on_bulbapedia
cel25c,Celebrations: Classic Collection,CEL,Celebrations,https://bulbapedia.bulbagarden.net/wiki/Celebrations_%28TCG%29,5f4469b2-dc92-45a7-933c-01475ad4ec7a,97A,Xerneas EX,,db_row_not_found_on_bulbapedia
cel25c,Celebrations: Classic Collection,CEL,Celebrations,https://bulbapedia.bulbagarden.net/wiki/Celebrations_%28TCG%29,1049ae9b-5bd5-437c-9641-12eba0180bcb,113A,Reshiram,,db_row_not_found_on_bulbapedia
g1,Generations,GEN,Generations,https://bulbapedia.bulbagarden.net/wiki/Generations_%28TCG%29,64460521-9f20-4115-9896-c581029d18a8,12,M Charizard-EX,,db_row_not_found_on_bulbapedia
g1,Generations,GEN,Generations,https://bulbapedia.bulbagarden.net/wiki/Generations_%28TCG%29,02b086ef-d294-439b-a872-b3bdf2738c52,RC31,M Gardevoir-EX,rc,db_row_not_found_on_bulbapedia
g1,Generations,GEN,Generations,https://bulbapedia.bulbagarden.net/wiki/Generations_%28TCG%29,291c15ca-9a4c-41cc-96a3-bcaf85c2771f,18,M Blastoise-EX,,db_row_not_found_on_bulbapedia
g1,Generations,GEN,Generations,https://bulbapedia.bulbagarden.net/wiki/Generations_%28TCG%29,99612176-e359-4104-86a4-9805ca4bfd4f,2,M Venusaur-EX,,db_row_not_found_on_bulbapedia
me01,Mega Evolution,MEG,Mega Evolution,https://bulbapedia.bulbagarden.net/wiki/Mega_Evolution_%28TCG%29,b4623957-5661-405b-977e-956506562539,155,Mega Venusaur ex,,db_row_not_found_on_bulbapedia
me01,Mega Evolution,MEG,Mega Evolution,https://bulbapedia.bulbagarden.net/wiki/Mega_Evolution_%28TCG%29,1dd39bdd-aa89-45be-95ae-8697a725096a,086,Mega Absol ex,,db_row_not_found_on_bulbapedia
me01,Mega Evolution,MEG,Mega Evolution,https://bulbapedia.bulbagarden.net/wiki/Mega_Evolution_%28TCG%29,ff9714bc-090f-4369-a782-ab3ebcdf69a6,94,Mega Mawile ex,,db_row_not_found_on_bulbapedia
me01,Mega Evolution,MEG,Mega Evolution,https://bulbapedia.bulbagarden.net/wiki/Mega_Evolution_%28TCG%29,462f679a-a2a1-4f10-b4cb-ec62f7d7045e,157,Mega Abomasnow ex,,db_row_not_found_on_bulbapedia
me01,Mega Evolution,MEG,Mega Evolution,https://bulbapedia.bulbagarden.net/wiki/Mega_Evolution_%28TCG%29,528120f5-e60a-4811-a5b6-ae3396d0a12c,161,Mega Absol ex,,db_row_not_found_on_bulbapedia
me01,Mega Evolution,MEG,Mega Evolution,https://bulbapedia.bulbagarden.net/wiki/Mega_Evolution_%28TCG%29,47906d26-66f8-4249-ac69-767469b62767,179,Mega Lucario ex,,db_row_not_found_on_bulbapedia
me01,Mega Evolution,MEG,Mega Evolution,https://bulbapedia.bulbagarden.net/wiki/Mega_Evolution_%28TCG%29,b435e25c-19b0-4a0f-ba82-c613103b0263,22,Mega Camerupt ex,,db_row_not_found_on_bulbapedia
me01,Mega Evolution,MEG,Mega Evolution,https://bulbapedia.bulbagarden.net/wiki/Mega_Evolution_%28TCG%29,0cb22dbc-f457-4f10-95f4-7fd0edc2a1da,003,Mega Venusaur ex,,db_row_not_found_on_bulbapedia
me01,Mega Evolution,MEG,Mega Evolution,https://bulbapedia.bulbagarden.net/wiki/Mega_Evolution_%28TCG%29,94213180-ef42-4c30-aefe-dc982b46d54c,36,Mega Abomasnow ex,,db_row_not_found_on_bulbapedia
me01,Mega Evolution,MEG,Mega Evolution,https://bulbapedia.bulbagarden.net/wiki/Mega_Evolution_%28TCG%29,288e23c3-d19b-455f-bd0d-aa82f42a751c,60,Mega Gardevoir ex,,db_row_not_found_on_bulbapedia
me01,Mega Evolution,MEG,Mega Evolution,https://bulbapedia.bulbagarden.net/wiki/Mega_Evolution_%28TCG%29,7f748a0a-d4fc-471f-a149-3a003f0f2942,50,Mega Manectric ex,,db_row_not_found_on_bulbapedia
me01,Mega Evolution,MEG,Mega Evolution,https://bulbapedia.bulbagarden.net/wiki/Mega_Evolution_%28TCG%29,240833a6-3e68-4953-bb2d-751da76525e7,77,Mega Lucario ex,,db_row_not_found_on_bulbapedia
me01,Mega Evolution,MEG,Mega Evolution,https://bulbapedia.bulbagarden.net/wiki/Mega_Evolution_%28TCG%29,b17d497e-2894-4d65-a662-d500571286a9,100,Mega Latias ex,,db_row_not_found_on_bulbapedia
me01,Mega Evolution,MEG,Mega Evolution,https://bulbapedia.bulbagarden.net/wiki/Mega_Evolution_%28TCG%29,1de01a51-cfa0-4bfe-90c2-a75942e88932,104,Mega Kangaskhan ex,,db_row_not_found_on_bulbapedia
me01,Mega Evolution,MEG,Mega Evolution,https://bulbapedia.bulbagarden.net/wiki/Mega_Evolution_%28TCG%29,2dd68244-8353-4d17-baae-51c9462aa4ac,114,Boss's Orders,,db_row_not_found_on_bulbapedia
me01,Mega Evolution,MEG,Mega Evolution,https://bulbapedia.bulbagarden.net/wiki/Mega_Evolution_%28TCG%29,a59e2ace-a195-46f4-9115-a2d86f8fcccd,163,Mega Latias ex,,db_row_not_found_on_bulbapedia
me01,Mega Evolution,MEG,Mega Evolution,https://bulbapedia.bulbagarden.net/wiki/Mega_Evolution_%28TCG%29,070910cb-7304-4a32-bf89-4546f2e6225b,158,Mega Manectric ex,,db_row_not_found_on_bulbapedia
me01,Mega Evolution,MEG,Mega Evolution,https://bulbapedia.bulbagarden.net/wiki/Mega_Evolution_%28TCG%29,9fb5c1a6-8d96-4ba0-8e57-4fcfc21fe505,159,Mega Gardevoir ex,,db_row_not_found_on_bulbapedia
me01,Mega Evolution,MEG,Mega Evolution,https://bulbapedia.bulbagarden.net/wiki/Mega_Evolution_%28TCG%29,17b479c5-05a4-4a71-aa5a-4a42d070eee4,160,Mega Lucario ex,,db_row_not_found_on_bulbapedia
me01,Mega Evolution,MEG,Mega Evolution,https://bulbapedia.bulbagarden.net/wiki/Mega_Evolution_%28TCG%29,a3f90987-87e7-4bc8-a411-095b9362c0a7,156,Mega Camerupt ex,,db_row_not_found_on_bulbapedia
me01,Mega Evolution,MEG,Mega Evolution,https://bulbapedia.bulbagarden.net/wiki/Mega_Evolution_%28TCG%29,6c935b6e-ca3a-4cdb-8164-f3449a30d4fa,164,Mega Kangaskhan ex,,db_row_not_found_on_bulbapedia
me01,Mega Evolution,MEG,Mega Evolution,https://bulbapedia.bulbagarden.net/wiki/Mega_Evolution_%28TCG%29,c6329cbe-3645-4946-a71e-9eaf1e0b8bf8,162,Mega Mawile ex,,db_row_not_found_on_bulbapedia
me01,Mega Evolution,MEG,Mega Evolution,https://bulbapedia.bulbagarden.net/wiki/Mega_Evolution_%28TCG%29,6ac5984f-579f-4fc8-9efc-abd7537e749c,177,Mega Venusaur ex,,db_row_not_found_on_bulbapedia
me01,Mega Evolution,MEG,Mega Evolution,https://bulbapedia.bulbagarden.net/wiki/Mega_Evolution_%28TCG%29,7c544ab2-b2c9-4415-86a3-da85626f916b,180,Mega Absol ex,,db_row_not_found_on_bulbapedia
me01,Mega Evolution,MEG,Mega Evolution,https://bulbapedia.bulbagarden.net/wiki/Mega_Evolution_%28TCG%29,2edc02c9-95e0-4358-b70a-6d90e037fdee,181,Mega Latias ex,,db_row_not_found_on_bulbapedia
me01,Mega Evolution,MEG,Mega Evolution,https://bulbapedia.bulbagarden.net/wiki/Mega_Evolution_%28TCG%29,0c561357-e6da-4d0e-b1af-eff0435bddf1,182,Mega Kangaskhan ex,,db_row_not_found_on_bulbapedia
me01,Mega Evolution,MEG,Mega Evolution,https://bulbapedia.bulbagarden.net/wiki/Mega_Evolution_%28TCG%29,4f1ba21d-1ef6-4abc-b71b-d79a07824a17,187,Mega Gardevoir ex,,db_row_not_found_on_bulbapedia
me01,Mega Evolution,MEG,Mega Evolution,https://bulbapedia.bulbagarden.net/wiki/Mega_Evolution_%28TCG%29,434c6ece-89e0-43ca-a5df-bfe1efd017e4,178,Mega Gardevoir ex,,db_row_not_found_on_bulbapedia
me01,Mega Evolution,MEG,Mega Evolution,https://bulbapedia.bulbagarden.net/wiki/Mega_Evolution_%28TCG%29,aa94299f-acce-4ca5-8b6e-b8bbadbb5686,188,Mega Lucario ex,,db_row_not_found_on_bulbapedia
me02,Phantasmal Flames,PFL,Phantasmal Flames,https://bulbapedia.bulbagarden.net/wiki/Phantasmal_Flames_%28TCG%29,0ae41e2e-d89a-4e3f-ae91-18e0a534c302,004,Mega Heracross ex,,db_row_not_found_on_bulbapedia
me02,Phantasmal Flames,PFL,Phantasmal Flames,https://bulbapedia.bulbagarden.net/wiki/Phantasmal_Flames_%28TCG%29,30af58c6-3f61-4876-a201-2278d6ead5ec,070,Empoleon ex,,db_row_not_found_on_bulbapedia
me02,Phantasmal Flames,PFL,Phantasmal Flames,https://bulbapedia.bulbagarden.net/wiki/Phantasmal_Flames_%28TCG%29,24c540f1-9fff-4580-8751-645bf03a5838,109,Mega Charizard X ex,,db_row_not_found_on_bulbapedia
me02,Phantasmal Flames,PFL,Phantasmal Flames,https://bulbapedia.bulbagarden.net/wiki/Phantasmal_Flames_%28TCG%29,23faba32-a792-4c87-a704-fbfecf81eab0,128,Mega Lopunny ex,,db_row_not_found_on_bulbapedia
me02,Phantasmal Flames,PFL,Phantasmal Flames,https://bulbapedia.bulbagarden.net/wiki/Phantasmal_Flames_%28TCG%29,2cd5e544-7334-4a1f-b5e0-391c1a2b837f,126,Rotom ex,,db_row_not_found_on_bulbapedia
me02,Phantasmal Flames,PFL,Phantasmal Flames,https://bulbapedia.bulbagarden.net/wiki/Phantasmal_Flames_%28TCG%29,804e7ea5-6d9a-406d-9384-87455485e413,112,Mismagius ex,,db_row_not_found_on_bulbapedia
me02,Phantasmal Flames,PFL,Phantasmal Flames,https://bulbapedia.bulbagarden.net/wiki/Phantasmal_Flames_%28TCG%29,3bde52ce-ad33-4131-9d91-27ec4cf01869,013,Mega Charizard X ex,,db_row_not_found_on_bulbapedia
me02,Phantasmal Flames,PFL,Phantasmal Flames,https://bulbapedia.bulbagarden.net/wiki/Phantasmal_Flames_%28TCG%29,22973aed-9074-4deb-925c-81b7abde817a,018,Oricorio ex,,db_row_not_found_on_bulbapedia
me02,Phantasmal Flames,PFL,Phantasmal Flames,https://bulbapedia.bulbagarden.net/wiki/Phantasmal_Flames_%28TCG%29,90f488f2-ef17-4e67-9840-d60be3625760,061,Mega Sharpedo ex,,db_row_not_found_on_bulbapedia
me02,Phantasmal Flames,PFL,Phantasmal Flames,https://bulbapedia.bulbagarden.net/wiki/Phantasmal_Flames_%28TCG%29,1a55d22a-10b0-4beb-9164-1fa896e405a8,029,Rotom ex,,db_row_not_found_on_bulbapedia
me02,Phantasmal Flames,PFL,Phantasmal Flames,https://bulbapedia.bulbagarden.net/wiki/Phantasmal_Flames_%28TCG%29,2698f973-2df8-4af6-8710-ba99b326a304,036,Mismagius ex,,db_row_not_found_on_bulbapedia
me02,Phantasmal Flames,PFL,Phantasmal Flames,https://bulbapedia.bulbagarden.net/wiki/Phantasmal_Flames_%28TCG%29,19182c3a-28eb-4be2-8705-8fbfb884ee82,041,Mega Diancie ex,,db_row_not_found_on_bulbapedia
me02,Phantasmal Flames,PFL,Phantasmal Flames,https://bulbapedia.bulbagarden.net/wiki/Phantasmal_Flames_%28TCG%29,b002a827-5840-49c0-9326-0bff17bfb37b,056,Mega Gengar ex,,db_row_not_found_on_bulbapedia
me02,Phantasmal Flames,PFL,Phantasmal Flames,https://bulbapedia.bulbagarden.net/wiki/Phantasmal_Flames_%28TCG%29,b3b035e4-95e0-47fa-a3dc-d487342f8a2f,084,Mega Lopunny ex,,db_row_not_found_on_bulbapedia
me02,Phantasmal Flames,PFL,Phantasmal Flames,https://bulbapedia.bulbagarden.net/wiki/Phantasmal_Flames_%28TCG%29,246e9d7f-0ef4-4afd-ad7a-e63385b38a6a,127,Mega Sharpedo ex,,db_row_not_found_on_bulbapedia
me02,Phantasmal Flames,PFL,Phantasmal Flames,https://bulbapedia.bulbagarden.net/wiki/Phantasmal_Flames_%28TCG%29,5950eb3a-8d28-4992-8f3b-773a753d848d,108,Mega Heracross ex,,db_row_not_found_on_bulbapedia
me02,Phantasmal Flames,PFL,Phantasmal Flames,https://bulbapedia.bulbagarden.net/wiki/Phantasmal_Flames_%28TCG%29,b7a8ca9a-2688-4823-b686-0aa48872bc35,110,Oricorio ex,,db_row_not_found_on_bulbapedia
me02,Phantasmal Flames,PFL,Phantasmal Flames,https://bulbapedia.bulbagarden.net/wiki/Phantasmal_Flames_%28TCG%29,d80e0a7b-1866-45ee-be03-ade6f1e28bc7,111,Rotom ex,,db_row_not_found_on_bulbapedia
me02,Phantasmal Flames,PFL,Phantasmal Flames,https://bulbapedia.bulbagarden.net/wiki/Phantasmal_Flames_%28TCG%29,0eedd69e-0b8a-4612-9849-1023e3ddac7e,113,Mega Sharpedo ex,,db_row_not_found_on_bulbapedia
me02,Phantasmal Flames,PFL,Phantasmal Flames,https://bulbapedia.bulbagarden.net/wiki/Phantasmal_Flames_%28TCG%29,d8ed39f7-0c72-45df-b8d1-4ef05a920f19,114,Empoleon ex,,db_row_not_found_on_bulbapedia
me02,Phantasmal Flames,PFL,Phantasmal Flames,https://bulbapedia.bulbagarden.net/wiki/Phantasmal_Flames_%28TCG%29,d3d9e915-5c22-401b-adbf-d38537e0fec9,115,Mega Lopunny ex,,db_row_not_found_on_bulbapedia
me02,Phantasmal Flames,PFL,Phantasmal Flames,https://bulbapedia.bulbagarden.net/wiki/Phantasmal_Flames_%28TCG%29,35f56f06-73d4-4bf0-9b9a-9ce8bac08022,125,Mega Charizard X ex,,db_row_not_found_on_bulbapedia
me02,Phantasmal Flames,PFL,Phantasmal Flames,https://bulbapedia.bulbagarden.net/wiki/Phantasmal_Flames_%28TCG%29,1b065cee-bd25-4ecf-966e-d3396a5f32f2,130,Mega Charizard X ex,,db_row_not_found_on_bulbapedia
me02.5,Ascended Heroes,ASC,Ascended Heroes,https://bulbapedia.bulbagarden.net/wiki/Ascended_Heroes_%28TCG%29,e1cc5f45-d686-4c19-9a26-5c233363b6f7,003,Erika's Vileplume ex,base,db_row_not_found_on_bulbapedia
me02.5,Ascended Heroes,ASC,Ascended Heroes,https://bulbapedia.bulbagarden.net/wiki/Ascended_Heroes_%28TCG%29,678c61e8-b014-43fc-8232-41a550280955,010,Mega Meganium ex,base,db_row_not_found_on_bulbapedia
me02.5,Ascended Heroes,ASC,Ascended Heroes,https://bulbapedia.bulbagarden.net/wiki/Ascended_Heroes_%28TCG%29,ff284a4d-1269-4a8e-bdd5-d069afb1e4e1,022,Mega Charizard Y ex,base,db_row_not_found_on_bulbapedia
me02.5,Ascended Heroes,ASC,Ascended Heroes,https://bulbapedia.bulbagarden.net/wiki/Ascended_Heroes_%28TCG%29,918ad817-78eb-4048-b8f1-fd1a6b5e3230,026,Ethan's Ho-Oh ex,base,db_row_not_found_on_bulbapedia
me02.5,Ascended Heroes,ASC,Ascended Heroes,https://bulbapedia.bulbagarden.net/wiki/Ascended_Heroes_%28TCG%29,900c11ce-d781-40ab-96be-29e8470908c1,031,Mega Emboar ex,base,db_row_not_found_on_bulbapedia
me02.5,Ascended Heroes,ASC,Ascended Heroes,https://bulbapedia.bulbagarden.net/wiki/Ascended_Heroes_%28TCG%29,d922650b-8764-4329-b96e-fc9f6fa2cd35,043,Mega Feraligatr ex,base,db_row_not_found_on_bulbapedia
me02.5,Ascended Heroes,ASC,Ascended Heroes,https://bulbapedia.bulbagarden.net/wiki/Ascended_Heroes_%28TCG%29,d4db8254-6ac2-4528-8d2e-01b94f3466a7,047,Mega Froslass ex,base,db_row_not_found_on_bulbapedia
me02.5,Ascended Heroes,ASC,Ascended Heroes,https://bulbapedia.bulbagarden.net/wiki/Ascended_Heroes_%28TCG%29,eb8bcdb9-5a04-475a-9171-f37398206cc5,048,Regice ex,base,db_row_not_found_on_bulbapedia
me02.5,Ascended Heroes,ASC,Ascended Heroes,https://bulbapedia.bulbagarden.net/wiki/Ascended_Heroes_%28TCG%29,244e9d64-8b4b-48e0-9e86-5fbe0864f947,058,Voltorb ex,base,db_row_not_found_on_bulbapedia
