"table","id","name","number","set_code","tried_1","tried_2","tried_3"
"card_prints","68ca77a5-883a-4729-9b0b-751289fe0c98","Unown","M","exu","https://assets.tcgdex.net/en/exu/exu/M/high.png","https://assets.tcgdex.net/en/exu/exu/M/low.png","https://assets.tcgdex.net/en/exu/exu/M/high.webp"
"card_prints","9c83cc5d-a81b-41b7-829c-c6eb7404311f","Unown","N","exu","https://assets.tcgdex.net/en/exu/exu/N/high.png","https://assets.tcgdex.net/en/exu/exu/N/low.png","https://assets.tcgdex.net/en/exu/exu/N/high.webp"
"card_prints","c5faf4d9-b2d7-47b1-aee4-4e092071f135","Unown","O","exu","https://assets.tcgdex.net/en/exu/exu/O/high.png","https://assets.tcgdex.net/en/exu/exu/O/low.png","https://assets.tcgdex.net/en/exu/exu/O/high.webp"
"card_prints","08f05030-1ba1-4ccb-968b-02f6e1516be6","Unown","P","exu","https://assets.tcgdex.net/en/exu/exu/P/high.png","https://assets.tcgdex.net/en/exu/exu/P/low.png","https://assets.tcgdex.net/en/exu/exu/P/high.webp"
"card_prints","1164a5d9-7ea5-44fd-b1d0-f54b56b8cc5e","Unown","Q","exu","https://assets.tcgdex.net/en/exu/exu/Q/high.png","https://assets.tcgdex.net/en/exu/exu/Q/low.png","https://assets.tcgdex.net/en/exu/exu/Q/high.webp"
"card_prints","8a0cf925-e806-46f6-b310-bb560f52ace0","Unown","R","exu","https://assets.tcgdex.net/en/exu/exu/R/high.png","https://assets.tcgdex.net/en/exu/exu/R/low.png","https://assets.tcgdex.net/en/exu/exu/R/high.webp"
"card_prints","c149eda9-e466-40df-9e39-cc8817e40bea","Unown","S","exu","https://assets.tcgdex.net/en/exu/exu/S/high.png","https://assets.tcgdex.net/en/exu/exu/S/low.png","https://assets.tcgdex.net/en/exu/exu/S/high.webp"
"card_prints","83042405-5310-4944-967e-e77ef31b9620","Unown","T","exu","https://assets.tcgdex.net/en/exu/exu/T/high.png","https://assets.tcgdex.net/en/exu/exu/T/low.png","https://assets.tcgdex.net/en/exu/exu/T/high.webp"
"card_prints","9ff9dd0b-866b-4836-afa6-e7928d18e352","Unown","U","exu","https://assets.tcgdex.net/en/exu/exu/U/high.png","https://assets.tcgdex.net/en/exu/exu/U/low.png","https://assets.tcgdex.net/en/exu/exu/U/high.webp"
"card_prints","d97c9965-9273-4368-a567-9b7a67d27171","Unown","V","exu","https://assets.tcgdex.net/en/exu/exu/V/high.png","https://assets.tcgdex.net/en/exu/exu/V/low.png","https://assets.tcgdex.net/en/exu/exu/V/high.webp"
"card_prints","c77ee65f-1152-4b6f-897e-1ce03296fc97","Unown","W","exu","https://assets.tcgdex.net/en/exu/exu/W/high.png","https://assets.tcgdex.net/en/exu/exu/W/low.png","https://assets.tcgdex.net/en/exu/exu/W/high.webp"
"card_prints","3d328233-d8be-4dfb-b9e9-5ddcb48f7082","Unown","X","exu","https://assets.tcgdex.net/en/exu/exu/X/high.png","https://assets.tcgdex.net/en/exu/exu/X/low.png","https://assets.tcgdex.net/en/exu/exu/X/high.webp"
"card_prints","9b4e7582-72be-4256-bbec-2a26e9ac27ed","Unown","Y","exu","https://assets.tcgdex.net/en/exu/exu/Y/high.png","https://assets.tcgdex.net/en/exu/exu/Y/low.png","https://assets.tcgdex.net/en/exu/exu/Y/high.webp"
"card_prints","302a2b85-bb9c-468e-ad4c-edf68562cf1b","Unown","Z","exu","https://assets.tcgdex.net/en/exu/exu/Z/high.png","https://assets.tcgdex.net/en/exu/exu/Z/low.png","https://assets.tcgdex.net/en/exu/exu/Z/high.webp"
"card_prints","7bd3af46-db78-4e71-a143-c1d88f45bd02","Cherubi","13","pop6","https://assets.tcgdex.net/en/pop/pop6/13/high.png","https://assets.tcgdex.net/en/pop/pop6/13/low.png","https://assets.tcgdex.net/en/pop/pop6/13/high.webp"
"card_prints","d69c4fe0-e645-409b-8732-12e7713b5871","Turtwig","17","pop6","https://assets.tcgdex.net/en/pop/pop6/17/high.png","https://assets.tcgdex.net/en/pop/pop6/17/low.png","https://assets.tcgdex.net/en/pop/pop6/17/high.webp"
"card_prints","c3086bf0-0e46-4a8f-aa05-6b22c7dcb177","Trapinch","84","pl2","https://assets.tcgdex.net/en/pl/pl2/84/high.png","https://assets.tcgdex.net/en/pl/pl2/84/low.png","https://assets.tcgdex.net/en/pl/pl2/84/high.webp"
"card_prints","842bb5b4-6f27-440b-ab80-a6079d6a178a","Minun","HGSS17","hgssp","https://assets.tcgdex.net/en/hgssp/hgssp/HGSS17/high.png","https://assets.tcgdex.net/en/hgssp/hgssp/HGSS17/low.png","https://assets.tcgdex.net/en/hgssp/hgssp/HGSS17/high.webp"
"card_prints","4bc6d613-0817-45b7-b374-7522db0946f2","Raikou","HGSS19","hgssp","https://assets.tcgdex.net/en/hgssp/hgssp/HGSS19/high.png","https://assets.tcgdex.net/en/hgssp/hgssp/HGSS19/low.png","https://assets.tcgdex.net/en/hgssp/hgssp/HGSS19/high.webp"
"card_prints","377b7864-9cc2-4991-ab76-8f2b1768201f","Entei","HGSS20","hgssp","https://assets.tcgdex.net/en/hgssp/hgssp/HGSS20/high.png","https://assets.tcgdex.net/en/hgssp/hgssp/HGSS20/low.png","https://assets.tcgdex.net/en/hgssp/hgssp/HGSS20/high.webp"
"card_prints","df8e0fab-6c53-4a02-900f-c82750ed9e60","Suicune","HGSS21","hgssp","https://assets.tcgdex.net/en/hgssp/hgssp/HGSS21/high.png","https://assets.tcgdex.net/en/hgssp/hgssp/HGSS21/low.png","https://assets.tcgdex.net/en/hgssp/hgssp/HGSS21/high.webp"
"card_prints","e93ae2bd-fcee-46f9-a500-611eca83d43c","Porygon","HGSS22","hgssp","https://assets.tcgdex.net/en/hgssp/hgssp/HGSS22/high.png","https://assets.tcgdex.net/en/hgssp/hgssp/HGSS22/low.png","https://assets.tcgdex.net/en/hgssp/hgssp/HGSS22/high.webp"
"card_prints","d582bd9e-3788-4901-be90-f9adbf63031d","Porygon2","HGSS23","hgssp","https://assets.tcgdex.net/en/hgssp/hgssp/HGSS23/high.png","https://assets.tcgdex.net/en/hgssp/hgssp/HGSS23/low.png","https://assets.tcgdex.net/en/hgssp/hgssp/HGSS23/high.webp"
"card_prints","e7d6c2a5-2c93-4cc1-a63c-4576f2f324df","Hitmonchan","HGSS24","hgssp","https://assets.tcgdex.net/en/hgssp/hgssp/HGSS24/high.png","https://assets.tcgdex.net/en/hgssp/hgssp/HGSS24/low.png","https://assets.tcgdex.net/en/hgssp/hgssp/HGSS24/high.webp"
"card_prints","91aefa50-1e6b-49a8-ab40-03c3938a9373","Hitmonlee","HGSS25","hgssp","https://assets.tcgdex.net/en/hgssp/hgssp/HGSS25/high.png","https://assets.tcgdex.net/en/hgssp/hgssp/HGSS25/low.png","https://assets.tcgdex.net/en/hgssp/hgssp/HGSS25/high.webp"
"card_prints","0aa9de16-669d-44a3-b048-bef7a4b7077d","Reshiram","BW04","bwp","https://assets.tcgdex.net/en/bw/bwp/BW04/high.png","https://assets.tcgdex.net/en/bw/bwp/BW04/low.png","https://assets.tcgdex.net/en/bw/bwp/BW04/high.webp"
"card_prints","725017dd-b08c-46d3-890e-d588043e529b","Zekrom","BW05","bwp","https://assets.tcgdex.net/en/bw/bwp/BW05/high.png","https://assets.tcgdex.net/en/bw/bwp/BW05/low.png","https://assets.tcgdex.net/en/bw/bwp/BW05/high.webp"
"card_prints","eb674b46-43a6-43c2-b874-ab47a54df992","Tornadus-EX","BW96","bwp","https://assets.tcgdex.net/en/bw/bwp/BW96/high.png","https://assets.tcgdex.net/en/bw/bwp/BW96/low.png","https://assets.tcgdex.net/en/bw/bwp/BW96/high.webp"
"card_prints","431b594e-e731-48dd-90a8-e46a60339d7d","Snivy","1","2011bw","https://assets.tcgdex.net/en/bw/2011bw/1/high.png","https://assets.tcgdex.net/en/bw/2011bw/1/low.png","https://assets.tcgdex.net/en/bw/2011bw/1/high.webp"
"card_prints","984635ac-8122-4de7-be24-353c50324070","Maractus","2","2011bw","https://assets.tcgdex.net/en/bw/2011bw/2/high.png","https://assets.tcgdex.net/en/bw/2011bw/2/low.png","https://assets.tcgdex.net/en/bw/2011bw/2/high.webp"
"card_prints","ae64dc17-d930-4508-aa28-8e326a09d4d8","Tepig","3","2011bw","https://assets.tcgdex.net/en/bw/2011bw/3/high.png","https://assets.tcgdex.net/en/bw/2011bw/3/low.png","https://assets.tcgdex.net/en/bw/2011bw/3/high.webp"
"card_prints","333e7ecc-5a93-4113-8e7a-4568bb6a7616","Oshawott","4","2011bw","https://assets.tcgdex.net/en/bw/2011bw/4/high.png","https://assets.tcgdex.net/en/bw/2011bw/4/low.png","https://assets.tcgdex.net/en/bw/2011bw/4/high.webp"
"card_prints","192f95e9-54a0-428d-8c03-fbce60c5fa49","Alomomola","5","2011bw","https://assets.tcgdex.net/en/bw/2011bw/5/high.png","https://assets.tcgdex.net/en/bw/2011bw/5/low.png","https://assets.tcgdex.net/en/bw/2011bw/5/high.webp"
"card_prints","35561582-a7a5-4b3a-b4c0-a6522dbceea3","Blitzle","6","2011bw","https://assets.tcgdex.net/en/bw/2011bw/6/high.png","https://assets.tcgdex.net/en/bw/2011bw/6/low.png","https://assets.tcgdex.net/en/bw/2011bw/6/high.webp"
"card_prints","5e665fc4-5414-4bca-b2c1-9466e199c23b","Munna","7","2011bw","https://assets.tcgdex.net/en/bw/2011bw/7/high.png","https://assets.tcgdex.net/en/bw/2011bw/7/low.png","https://assets.tcgdex.net/en/bw/2011bw/7/high.webp"
"card_prints","899a9944-e235-4ddb-a326-c838b782c3e9","Sandile","8","2011bw","https://assets.tcgdex.net/en/bw/2011bw/8/high.png","https://assets.tcgdex.net/en/bw/2011bw/8/low.png","https://assets.tcgdex.net/en/bw/2011bw/8/high.webp"
"card_prints","dda218dd-5222-462f-88b2-531c9261f414","Zorua","9","2011bw","https://assets.tcgdex.net/en/bw/2011bw/9/high.png","https://assets.tcgdex.net/en/bw/2011bw/9/low.png","https://assets.tcgdex.net/en/bw/2011bw/9/high.webp"
"card_prints","e7b56f0b-a611-4de0-a724-1676ae015603","Klink","10","2011bw","https://assets.tcgdex.net/en/bw/2011bw/10/high.png","https://assets.tcgdex.net/en/bw/2011bw/10/low.png","https://assets.tcgdex.net/en/bw/2011bw/10/high.webp"
"card_prints","439b84f4-ef56-47b4-8678-49dfb9de6656","Pidove","11","2011bw","https://assets.tcgdex.net/en/bw/2011bw/11/high.png","https://assets.tcgdex.net/en/bw/2011bw/11/low.png","https://assets.tcgdex.net/en/bw/2011bw/11/high.webp"
"card_prints","9ab67abc-7803-4195-b4dd-a72d5c309e1a","Audino","12","2011bw","https://assets.tcgdex.net/en/bw/2011bw/12/high.png","https://assets.tcgdex.net/en/bw/2011bw/12/low.png","https://assets.tcgdex.net/en/bw/2011bw/12/high.webp"
"card_prints","3b9bc259-7751-4588-9230-3ffc923acf1f","Servine","1","2012bw","https://assets.tcgdex.net/en/bw/2012bw/1/high.png","https://assets.tcgdex.net/en/bw/2012bw/1/low.png","https://assets.tcgdex.net/en/bw/2012bw/1/high.webp"
"card_prints","b300ee17-e3cc-4f57-9749-1c63dd2ec91b","Pansage","2","2012bw","https://assets.tcgdex.net/en/bw/2012bw/2/high.png","https://assets.tcgdex.net/en/bw/2012bw/2/low.png","https://assets.tcgdex.net/en/bw/2012bw/2/high.webp"
"card_prints","dbd6b7e6-2608-46d6-97f9-e3a17c575cef","Dwebble","3","2012bw","https://assets.tcgdex.net/en/bw/2012bw/3/high.png","https://assets.tcgdex.net/en/bw/2012bw/3/low.png","https://assets.tcgdex.net/en/bw/2012bw/3/high.webp"
"card_prints","d0cbd49b-7ee4-42e7-94cf-ab965e97d2fb","Pignite","4","2012bw","https://assets.tcgdex.net/en/bw/2012bw/4/high.png","https://assets.tcgdex.net/en/bw/2012bw/4/low.png","https://assets.tcgdex.net/en/bw/2012bw/4/high.webp"
"card_prints","627faae6-10c2-425a-94d1-f39230070f47","Dewott","5","2012bw","https://assets.tcgdex.net/en/bw/2012bw/5/high.png","https://assets.tcgdex.net/en/bw/2012bw/5/low.png","https://assets.tcgdex.net/en/bw/2012bw/5/high.webp"
"card_prints","e646dd5b-c631-44b5-992b-ed499c41780b","Emolga","6","2012bw","https://assets.tcgdex.net/en/bw/2012bw/6/high.png","https://assets.tcgdex.net/en/bw/2012bw/6/low.png","https://assets.tcgdex.net/en/bw/2012bw/6/high.webp"
"card_prints","bb4d86ed-de59-4949-a8f8-ba8684293b33","Woobat","7","2012bw","https://assets.tcgdex.net/en/bw/2012bw/7/high.png","https://assets.tcgdex.net/en/bw/2012bw/7/low.png","https://assets.tcgdex.net/en/bw/2012bw/7/high.webp"
"card_prints","ff7dd5fb-5c20-4678-9d68-027673259a0b","Drilbur","8","2012bw","https://assets.tcgdex.net/en/bw/2012bw/8/high.png","https://assets.tcgdex.net/en/bw/2012bw/8/low.png","https://assets.tcgdex.net/en/bw/2012bw/8/high.webp"
"card_prints","c133fde7-e357-49a4-af2c-0ea8b819fd98","Purrloin","9","2012bw","https://assets.tcgdex.net/en/bw/2012bw/9/high.png","https://assets.tcgdex.net/en/bw/2012bw/9/low.png","https://assets.tcgdex.net/en/bw/2012bw/9/high.webp"
"card_prints","f82ec492-460a-4c47-99c6-a7062cac52cc","Scraggy","10","2012bw","https://assets.tcgdex.net/en/bw/2012bw/10/high.png","https://assets.tcgdex.net/en/bw/2012bw/10/low.png","https://assets.tcgdex.net/en/bw/2012bw/10/high.webp"
"card_prints","ab5341bc-eaed-4beb-acf7-9059e8909024","Klang","11","2012bw","https://assets.tcgdex.net/en/bw/2012bw/11/high.png","https://assets.tcgdex.net/en/bw/2012bw/11/low.png","https://assets.tcgdex.net/en/bw/2012bw/11/high.webp"
"card_prints","3ff589d4-e8ef-4968-8467-31e84cd2eeae","Axew","12","2012bw","https://assets.tcgdex.net/en/bw/2012bw/12/high.png","https://assets.tcgdex.net/en/bw/2012bw/12/low.png","https://assets.tcgdex.net/en/bw/2012bw/12/high.webp"
"card_prints","31094acf-0869-41d3-abf4-00c00e94c6be","Kingdra","XY39","xyp","https://assets.tcgdex.net/en/xy/xyp/XY39/high.png","https://assets.tcgdex.net/en/xy/xyp/XY39/low.png","https://assets.tcgdex.net/en/xy/xyp/XY39/high.webp"
"card_prints","b8d12313-350d-447f-947e-5c3841b7854a","Altaria","XY46","xyp","https://assets.tcgdex.net/en/xy/xyp/XY46/high.png","https://assets.tcgdex.net/en/xy/xyp/XY46/low.png","https://assets.tcgdex.net/en/xy/xyp/XY46/high.webp"
"card_prints","19e5da50-5d3b-4438-8eb6-066589e4f47a","Chesnaught","XY68","xyp","https://assets.tcgdex.net/en/xy/xyp/XY68/high.png","https://assets.tcgdex.net/en/xy/xyp/XY68/low.png","https://assets.tcgdex.net/en/xy/xyp/XY68/high.webp"
"card_prints","36d57587-90f3-452c-8aba-60ece947d016","Water Energy","3","tk","https://assets.tcgdex.net/en/tk/tk/3/high.png","https://assets.tcgdex.net/en/tk/tk/3/low.png","https://assets.tcgdex.net/en/tk/tk/3/high.webp"
"card_prints","c72f52b0-e9be-45c2-a64d-59f0511f5f41","Caterpie","1","tk","https://assets.tcgdex.net/en/tk/tk/1/high.png","https://assets.tcgdex.net/en/tk/tk/1/low.png","https://assets.tcgdex.net/en/tk/tk/1/high.webp"
"card_prints","83e0b2c1-7c8c-40e4-a5e9-7986d3135d2f","Fighting Energy","5","tk","https://assets.tcgdex.net/en/tk/tk/5/high.png","https://assets.tcgdex.net/en/tk/tk/5/low.png","https://assets.tcgdex.net/en/tk/tk/5/high.webp"
"card_prints","83e97b4e-e903-4771-bf5b-9f4df1519d65","Lightning Energy","2","tk","https://assets.tcgdex.net/en/tk/tk/2/high.png","https://assets.tcgdex.net/en/tk/tk/2/low.png","https://assets.tcgdex.net/en/tk/tk/2/high.webp"
"card_prints","e75dbd9f-0e29-404d-b172-cbc788427097","Stufful","4","tk","https://assets.tcgdex.net/en/tk/tk/4/high.png","https://assets.tcgdex.net/en/tk/tk/4/low.png","https://assets.tcgdex.net/en/tk/tk/4/high.webp"
"card_prints","0bea04a8-1e85-4764-9923-cddbcd545f5a","Golbat","6","tk","https://assets.tcgdex.net/en/tk/tk/6/high.png","https://assets.tcgdex.net/en/tk/tk/6/low.png","https://assets.tcgdex.net/en/tk/tk/6/high.webp"
"card_prints","f85437d5-8683-4216-8cc8-354ac5989680","Weedle","1","2014xy","https://assets.tcgdex.net/en/xy/2014xy/1/high.png","https://assets.tcgdex.net/en/xy/2014xy/1/low.png","https://assets.tcgdex.net/en/xy/2014xy/1/high.webp"
"card_prints","42e90d2f-906c-4174-8db0-b31c6b9229a7","Chespin","2","2014xy","https://assets.tcgdex.net/en/xy/2014xy/2/high.png","https://assets.tcgdex.net/en/xy/2014xy/2/low.png","https://assets.tcgdex.net/en/xy/2014xy/2/high.webp"
"card_prints","7e60f2d8-c2ef-4c19-bb6c-5784eced751e","Fennekin","3","2014xy","https://assets.tcgdex.net/en/xy/2014xy/3/high.png","https://assets.tcgdex.net/en/xy/2014xy/3/low.png","https://assets.tcgdex.net/en/xy/2014xy/3/high.webp"
"card_prints","e1707c3e-e7e1-4e94-ab53-39e2c4a45deb","Froakie","4","2014xy","https://assets.tcgdex.net/en/xy/2014xy/4/high.png","https://assets.tcgdex.net/en/xy/2014xy/4/low.png","https://assets.tcgdex.net/en/xy/2014xy/4/high.webp"
"card_prints","14e56be8-a287-41a6-bf19-923fe54a1957","Pikachu","5","2014xy","https://assets.tcgdex.net/en/xy/2014xy/5/high.png","https://assets.tcgdex.net/en/xy/2014xy/5/low.png","https://assets.tcgdex.net/en/xy/2014xy/5/high.webp"
"card_prints","48026353-cd94-4336-ac16-08bbaefe7d2f","Inkay","6","2014xy","https://assets.tcgdex.net/en/xy/2014xy/6/high.png","https://assets.tcgdex.net/en/xy/2014xy/6/low.png","https://assets.tcgdex.net/en/xy/2014xy/6/high.webp"
"card_prints","12f52084-eecc-447a-97e8-ff54d2f85a05","Honedge","7","2014xy","https://assets.tcgdex.net/en/xy/2014xy/7/high.png","https://assets.tcgdex.net/en/xy/2014xy/7/low.png","https://assets.tcgdex.net/en/xy/2014xy/7/high.webp"
"card_prints","9480bd15-2e0c-4d33-86b5-17c7c6aeb4ea","Snubbull","8","2014xy","https://assets.tcgdex.net/en/xy/2014xy/8/high.png","https://assets.tcgdex.net/en/xy/2014xy/8/low.png","https://assets.tcgdex.net/en/xy/2014xy/8/high.webp"
"card_prints","b0e5a3a2-5372-4970-9141-8d8a69b88a49","Swirlix","9","2014xy","https://assets.tcgdex.net/en/xy/2014xy/9/high.png","https://assets.tcgdex.net/en/xy/2014xy/9/low.png","https://assets.tcgdex.net/en/xy/2014xy/9/high.webp"
"card_prints","56dbb1ab-0f97-465a-881e-4aee4d81b84f","Bunnelby","10","2014xy","https://assets.tcgdex.net/en/xy/2014xy/10/high.png","https://assets.tcgdex.net/en/xy/2014xy/10/low.png","https://assets.tcgdex.net/en/xy/2014xy/10/high.webp"
"card_prints","bd5af9a8-2433-42e0-a70f-48c04cec4337","Fletchling","11","2014xy","https://assets.tcgdex.net/en/xy/2014xy/11/high.png","https://assets.tcgdex.net/en/xy/2014xy/11/low.png","https://assets.tcgdex.net/en/xy/2014xy/11/high.webp"
"card_prints","40a74c87-ac3e-492d-874c-5b21ab5ac3b5","Furfrou","12","2014xy","https://assets.tcgdex.net/en/xy/2014xy/12/high.png","https://assets.tcgdex.net/en/xy/2014xy/12/low.png","https://assets.tcgdex.net/en/xy/2014xy/12/high.webp"
"card_prints","82496baf-3562-4796-8b0c-733e8f17b2c7","Ducklett","7","tk","https://assets.tcgdex.net/en/tk/tk/7/high.png","https://assets.tcgdex.net/en/tk/tk/7/low.png","https://assets.tcgdex.net/en/tk/tk/7/high.webp"
"card_prints","9a815495-9510-47ed-821f-16b3baa0c8cc","Water Energy","8","tk","https://assets.tcgdex.net/en/tk/tk/8/high.png","https://assets.tcgdex.net/en/tk/tk/8/low.png","https://assets.tcgdex.net/en/tk/tk/8/high.webp"
"card_prints","37e1ffda-e052-450d-9e89-12b385b0f1c4","Water Energy","9","tk","https://assets.tcgdex.net/en/tk/tk/9/high.png","https://assets.tcgdex.net/en/tk/tk/9/low.png","https://assets.tcgdex.net/en/tk/tk/9/high.webp"
"card_prints","8d898d24-09c1-4290-a6bd-e87bd6a5c709","Water Energy","10","tk","https://assets.tcgdex.net/en/tk/tk/10/high.png","https://assets.tcgdex.net/en/tk/tk/10/low.png","https://assets.tcgdex.net/en/tk/tk/10/high.webp"
"card_prints","28b8190d-8c1c-49d8-88b7-66ba5e15da4f","Zubat","11","tk","https://assets.tcgdex.net/en/tk/tk/11/high.png","https://assets.tcgdex.net/en/tk/tk/11/low.png","https://assets.tcgdex.net/en/tk/tk/11/high.webp"
"card_prints","0641324b-c5a9-46e8-9ae8-23c605b44222","Ducklett","24","tk","https://assets.tcgdex.net/en/tk/tk/24/high.png","https://assets.tcgdex.net/en/tk/tk/24/low.png","https://assets.tcgdex.net/en/tk/tk/24/high.webp"
"card_prints","be14d0ba-8c26-4151-abf7-baa1b1561ae2","Water Energy","28","tk","https://assets.tcgdex.net/en/tk/tk/28/high.png","https://assets.tcgdex.net/en/tk/tk/28/low.png","https://assets.tcgdex.net/en/tk/tk/28/high.webp"
"card_prints","79c452c3-1764-46a3-8f8c-d5a5275ae414","Yungoos","12","tk","https://assets.tcgdex.net/en/tk/tk/12/high.png","https://assets.tcgdex.net/en/tk/tk/12/low.png","https://assets.tcgdex.net/en/tk/tk/12/high.webp"
"card_prints","bd7e897e-bbbc-4dca-9840-38bafd258f8e","Big Malasada","27","tk","https://assets.tcgdex.net/en/tk/tk/27/high.png","https://assets.tcgdex.net/en/tk/tk/27/low.png","https://assets.tcgdex.net/en/tk/tk/27/high.webp"
"card_prints","54ffa9a2-5f20-49c5-ac3e-92c863f46d1c","Spearow","13","tk","https://assets.tcgdex.net/en/tk/tk/13/high.png","https://assets.tcgdex.net/en/tk/tk/13/low.png","https://assets.tcgdex.net/en/tk/tk/13/high.webp"
"card_prints","bad79580-121b-41ff-8d11-af686599fd41","Pikachu","14","tk","https://assets.tcgdex.net/en/tk/tk/14/high.png","https://assets.tcgdex.net/en/tk/tk/14/low.png","https://assets.tcgdex.net/en/tk/tk/14/high.webp"
"card_prints","13cc7e5a-430b-4ee4-9288-5133b227c8b4","Potion","15","tk","https://assets.tcgdex.net/en/tk/tk/15/high.png","https://assets.tcgdex.net/en/tk/tk/15/low.png","https://assets.tcgdex.net/en/tk/tk/15/high.webp"
"card_prints","26c4ef95-71cc-404a-87e7-4568da32157d","Grubbin","16","tk","https://assets.tcgdex.net/en/tk/tk/16/high.png","https://assets.tcgdex.net/en/tk/tk/16/low.png","https://assets.tcgdex.net/en/tk/tk/16/high.webp"
"card_prints","438432c1-3023-4e1c-bcba-4cb709e911bf","Alolan Raichu","17","tk","https://assets.tcgdex.net/en/tk/tk/17/high.png","https://assets.tcgdex.net/en/tk/tk/17/low.png","https://assets.tcgdex.net/en/tk/tk/17/high.webp"
"card_prints","5d1937fa-d39b-47c2-8718-b5ceec76b802","Bewear","18","tk","https://assets.tcgdex.net/en/tk/tk/18/high.png","https://assets.tcgdex.net/en/tk/tk/18/low.png","https://assets.tcgdex.net/en/tk/tk/18/high.webp"
"card_prints","0d48ca30-2f52-4ac0-9c38-22a75ac39e1d","Hau","19","tk","https://assets.tcgdex.net/en/tk/tk/19/high.png","https://assets.tcgdex.net/en/tk/tk/19/low.png","https://assets.tcgdex.net/en/tk/tk/19/high.webp"
"card_prints","dbcbda09-1fc4-4fa9-b08b-9eeee418a121","Psychic Energy","20","tk","https://assets.tcgdex.net/en/tk/tk/20/high.png","https://assets.tcgdex.net/en/tk/tk/20/low.png","https://assets.tcgdex.net/en/tk/tk/20/high.webp"
"card_prints","9f91d7b0-f76c-44e7-9e4e-d3b51f77689d","Great Ball","21","tk","https://assets.tcgdex.net/en/tk/tk/21/high.png","https://assets.tcgdex.net/en/tk/tk/21/low.png","https://assets.tcgdex.net/en/tk/tk/21/high.webp"
"card_prints","09899fee-aa0d-49e4-9b4a-8738ce696502","Drowzee","22","tk","https://assets.tcgdex.net/en/tk/tk/22/high.png","https://assets.tcgdex.net/en/tk/tk/22/low.png","https://assets.tcgdex.net/en/tk/tk/22/high.webp"
"card_prints","0706f263-4f2f-4b9b-9e3d-607152216625","Hau","23","tk","https://assets.tcgdex.net/en/tk/tk/23/high.png","https://assets.tcgdex.net/en/tk/tk/23/low.png","https://assets.tcgdex.net/en/tk/tk/23/high.webp"
"card_prints","c6c84a57-cb38-4936-abd0-c2fb3dc60499","Great Ball","25","tk","https://assets.tcgdex.net/en/tk/tk/25/high.png","https://assets.tcgdex.net/en/tk/tk/25/low.png","https://assets.tcgdex.net/en/tk/tk/25/high.webp"
"card_prints","a7481ef1-3b6d-4cb0-aef0-51e59a3525db","Togedemaru","26","tk","https://assets.tcgdex.net/en/tk/tk/26/high.png","https://assets.tcgdex.net/en/tk/tk/26/low.png","https://assets.tcgdex.net/en/tk/tk/26/high.webp"
"card_prints","251336a7-ffa9-4636-896e-75e93b313bae","Pikachu","29","tk","https://assets.tcgdex.net/en/tk/tk/29/high.png","https://assets.tcgdex.net/en/tk/tk/29/low.png","https://assets.tcgdex.net/en/tk/tk/29/high.webp"
"card_prints","c657c806-fda3-40f2-906d-7bc57c79078d","Professor's Letter","146a","xy8","https://assets.tcgdex.net/en/xy/xy8/146a/high.png","https://assets.tcgdex.net/en/xy/xy8/146a/low.png","https://assets.tcgdex.net/en/xy/xy8/146a/high.webp"
"card_prints","e62627ce-0a7b-4073-adc4-590ef2772df7","Treecko","1","2015xy","https://assets.tcgdex.net/en/xy/2015xy/1/high.png","https://assets.tcgdex.net/en/xy/2015xy/1/low.png","https://assets.tcgdex.net/en/xy/2015xy/1/high.webp"
"card_prints","da9e3952-fe36-489f-8fd0-83cdc83df49d","Lotad","2","2015xy","https://assets.tcgdex.net/en/xy/2015xy/2/high.png","https://assets.tcgdex.net/en/xy/2015xy/2/low.png","https://assets.tcgdex.net/en/xy/2015xy/2/high.webp"
"card_prints","a698b435-7845-44ff-9d52-91d10bb6c1dd","Torchic","3","2015xy","https://assets.tcgdex.net/en/xy/2015xy/3/high.png","https://assets.tcgdex.net/en/xy/2015xy/3/low.png","https://assets.tcgdex.net/en/xy/2015xy/3/high.webp"
"card_prints","5b0cdc56-c421-40d8-8ff3-d2d21269978f","Staryu","4","2015xy","https://assets.tcgdex.net/en/xy/2015xy/4/high.png","https://assets.tcgdex.net/en/xy/2015xy/4/low.png","https://assets.tcgdex.net/en/xy/2015xy/4/high.webp"
"card_prints","2ea4de21-d7e3-4a52-9498-97fe0d4e9190","Mudkip","5","2015xy","https://assets.tcgdex.net/en/xy/2015xy/5/high.png","https://assets.tcgdex.net/en/xy/2015xy/5/low.png","https://assets.tcgdex.net/en/xy/2015xy/5/high.webp"
"card_prints","24f39315-ea2e-402e-ba39-38c5e28465db","Pikachu","6","2015xy","https://assets.tcgdex.net/en/xy/2015xy/6/high.png","https://assets.tcgdex.net/en/xy/2015xy/6/low.png","https://assets.tcgdex.net/en/xy/2015xy/6/high.webp"
"card_prints","d53ec0d8-d176-4e9d-947d-dec29f2d4a0d","Electrike","7","2015xy","https://assets.tcgdex.net/en/xy/2015xy/7/high.png","https://assets.tcgdex.net/en/xy/2015xy/7/low.png","https://assets.tcgdex.net/en/xy/2015xy/7/high.webp"
"card_prints","bc5f0570-09d9-4e93-898a-5131693c5755","Rhyhorn","8","2015xy","https://assets.tcgdex.net/en/xy/2015xy/8/high.png","https://assets.tcgdex.net/en/xy/2015xy/8/low.png","https://assets.tcgdex.net/en/xy/2015xy/8/high.webp"
